t_s,T20_C,T30_C
2.241000000000000000e+03,3.370952959203641353e+00,4.925603503474333067e+00
2.242000000000000000e+03,3.368364268371990100e+00,4.921799080340153232e+00
2.243000000000000000e+03,3.365777590492611715e+00,4.917997648857646453e+00
2.244000000000000000e+03,3.363192923962238456e+00,4.914199206593306890e+00
2.245000000000000000e+03,3.360610267178917976e+00,4.910403751115723914e+00
2.246000000000000000e+03,3.358029618542047512e+00,4.906611279995598984e+00
2.247000000000000000e+03,3.355450976452335698e+00,4.902821790805723445e+00
2.248000000000000000e+03,3.352874339311849639e+00,4.899035281120984742e+00
2.249000000000000000e+03,3.350299705523961613e+00,4.895251748518360202e+00
2.250000000000000000e+03,3.347727073493386385e+00,4.891471190576934802e+00
2.251000000000000000e+03,3.345156441626155441e+00,4.887693604877861198e+00
2.252000000000000000e+03,3.342587808329646748e+00,4.883918989004396138e+00
2.253000000000000000e+03,3.340021172012528794e+00,4.880147340541880929e+00
2.254000000000000000e+03,3.337456531084831646e+00,4.876378657077738765e+00
2.255000000000000000e+03,3.334893883957872784e+00,4.872612936201464073e+00
2.256000000000000000e+03,3.332333229044333489e+00,4.868850175504653599e+00
2.257000000000000000e+03,3.329774564758162914e+00,4.865090372580953115e+00
2.258000000000000000e+03,3.327217889514682447e+00,4.861333525026108937e+00
2.259000000000000000e+03,3.324663201730488904e+00,4.857579630437931506e+00
2.260000000000000000e+03,3.322110499823526020e+00,4.853828686416313154e+00
2.261000000000000000e+03,3.319559782213027166e+00,4.850080690563185470e+00
2.262000000000000000e+03,3.317011047319556205e+00,4.846335640482592133e+00
2.263000000000000000e+03,3.314464293564997277e+00,4.842593533780609860e+00
2.264000000000000000e+03,3.311919519372519716e+00,4.838854368065396372e+00
2.265000000000000000e+03,3.309376723166628231e+00,4.835118140947173515e+00
2.266000000000000000e+03,3.306835903373133156e+00,4.831384850038193512e+00
2.267000000000000000e+03,3.304297058419138899e+00,4.827654492952808241e+00
2.268000000000000000e+03,3.301760186733081248e+00,4.823927067307408834e+00
2.269000000000000000e+03,3.299225286744670083e+00,4.820202570720431900e+00
2.270000000000000000e+03,3.296692356884955544e+00,4.816481000812368407e+00
2.271000000000000000e+03,3.294161395586267638e+00,4.812762355205776110e+00
2.272000000000000000e+03,3.291632401282245102e+00,4.809046631525250248e+00
2.273000000000000000e+03,3.289105372407822081e+00,4.805333827397431534e+00
2.274000000000000000e+03,3.286580307399256551e+00,4.801623940451003492e+00
2.275000000000000000e+03,3.284057204694069920e+00,4.797916968316702224e+00
2.276000000000000000e+03,3.281536062731113201e+00,4.794212908627301317e+00
2.277000000000000000e+03,3.279016879950517716e+00,4.790511759017592297e+00
2.278000000000000000e+03,3.276499654793715521e+00,4.786813517124450357e+00
2.279000000000000000e+03,3.273984385703430089e+00,4.783118180586736656e+00
2.280000000000000000e+03,3.271471071123677188e+00,4.779425747045374706e+00
2.281000000000000000e+03,3.268959709499772881e+00,4.775736214143310399e+00
2.282000000000000000e+03,3.266450299278321534e+00,4.772049579525523555e+00
2.283000000000000000e+03,3.263942838907202049e+00,4.768365840839011938e+00
2.284000000000000000e+03,3.261437326835608719e+00,4.764684995732803685e+00
2.285000000000000000e+03,3.258933761513998828e+00,4.761007041857948430e+00
2.286000000000000000e+03,3.256432141394138391e+00,4.757331976867542167e+00
2.287000000000000000e+03,3.253932464929056412e+00,4.753659798416653537e+00
2.288000000000000000e+03,3.251434730573087073e+00,4.749990504162408200e+00
2.289000000000000000e+03,3.248938936781824438e+00,4.746324091763928443e+00
2.290000000000000000e+03,3.246445082012167305e+00,4.742660558882357158e+00
2.291000000000000000e+03,3.243953164722276128e+00,4.738999903180844520e+00
2.292000000000000000e+03,3.241463183371606771e+00,4.735342122324560421e+00
2.293000000000000000e+03,3.238975136420885637e+00,4.731687213980680262e+00
2.294000000000000000e+03,3.236489022332114995e+00,4.728035175818372515e+00
2.295000000000000000e+03,3.234004839568573875e+00,4.724386005508836028e+00
2.296000000000000000e+03,3.231522586594824720e+00,4.720739700725241406e+00
2.297000000000000000e+03,3.229042261876690745e+00,4.717096259142789627e+00
2.298000000000000000e+03,3.226563863881281247e+00,4.713455678438652541e+00
2.299000000000000000e+03,3.224087391076961850e+00,4.709817956292027930e+00
2.300000000000000000e+03,3.221612841933376714e+00,4.706183090384081780e+00
2.301000000000000000e+03,3.219140214921444532e+00,4.702551078397990025e+00
2.302000000000000000e+03,3.216669508513348319e+00,4.698921918018928778e+00
2.303000000000000000e+03,3.214200721182531861e+00,4.695295606934019261e+00
2.304000000000000000e+03,3.211733851403717033e+00,4.691672142832436165e+00
2.305000000000000000e+03,3.209268897652868713e+00,4.688051523405274423e+00
2.306000000000000000e+03,3.206805858407246301e+00,4.684433746345670890e+00
2.307000000000000000e+03,3.204344732145341990e+00,4.680818809348690657e+00
2.308000000000000000e+03,3.201885517346934940e+00,4.677206710111430077e+00
2.309000000000000000e+03,3.199428212493049539e+00,4.673597446332922623e+00
2.310000000000000000e+03,3.196972816065965173e+00,4.669991015714209048e+00
2.311000000000000000e+03,3.194519326549239313e+00,4.666387415958270779e+00
2.312000000000000000e+03,3.192067742427662669e+00,4.662786644770096522e+00
2.313000000000000000e+03,3.189618062187292047e+00,4.659188699856623650e+00
2.314000000000000000e+03,3.187170284315446356e+00,4.655593578926769283e+00
2.315000000000000000e+03,3.184724407300683513e+00,4.652001279691408975e+00
2.316000000000000000e+03,3.182280429632832863e+00,4.648411799863391813e+00
2.317000000000000000e+03,3.179838349802946773e+00,4.644825137157521766e+00
2.318000000000000000e+03,3.177398166303369909e+00,4.641241289290583438e+00
2.319000000000000000e+03,3.174959877627647309e+00,4.637660253981287894e+00
2.320000000000000000e+03,3.172523482270611872e+00,4.634082028950344601e+00
2.321000000000000000e+03,3.170088978728313300e+00,4.630506611920372606e+00
2.322000000000000000e+03,3.167656365498066950e+00,4.626934000615994691e+00
2.323000000000000000e+03,3.165225641078427632e+00,4.623364192763739666e+00
2.324000000000000000e+03,3.162796803969200710e+00,4.619797186092136521e+00
2.325000000000000000e+03,3.160369852671412794e+00,4.616232978331607839e+00
2.326000000000000000e+03,3.157944785687357037e+00,4.612671567214565727e+00
2.327000000000000000e+03,3.155521601520543395e+00,4.609112950475344306e+00
2.328000000000000000e+03,3.153100298675745261e+00,4.605557125850235245e+00
2.329000000000000000e+03,3.150680875658949720e+00,4.602004091077456671e+00
2.330000000000000000e+03,3.148263330977401075e+00,4.598453843897180704e+00
2.331000000000000000e+03,3.145847663139569761e+00,4.594906382051509475e+00
2.332000000000000000e+03,3.143433870655156781e+00,4.591361703284484008e+00
2.333000000000000000e+03,3.141021952035104370e+00,4.587819805342076229e+00
2.334000000000000000e+03,3.138611905791583556e+00,4.584280685972196068e+00
2.335000000000000000e+03,3.136203730438008375e+00,4.580744342924666590e+00
2.336000000000000000e+03,3.133797424489004335e+00,4.577210773951270184e+00
2.337000000000000000e+03,3.131392986460439065e+00,4.573679976805680170e+00
2.338000000000000000e+03,3.128990414869402770e+00,4.570151949243538958e+00
2.339000000000000000e+03,3.126589708234216669e+00,4.566626689022357688e+00
2.340000000000000000e+03,3.124190865074423229e+00,4.563104193901626360e+00
2.341000000000000000e+03,3.121793883910795042e+00,4.559584461642697484e+00
2.342000000000000000e+03,3.119398763265321950e+00,4.556067490008890886e+00
2.343000000000000000e+03,3.117005501661219480e+00,4.552553276765408441e+00
2.344000000000000000e+03,3.114614097622927513e+00,4.549041819679391807e+00
2.345000000000000000e+03,3.112224549676108953e+00,4.545533116519862027e+00
2.346000000000000000e+03,3.109836856347641287e+00,4.542027165057795912e+00
2.347000000000000000e+03,3.107451016165616586e+00,4.538523963066034561e+00
2.348000000000000000e+03,3.105067027659351719e+00,4.535023508319365071e+00
2.349000000000000000e+03,3.102684889359371478e+00,4.531525798594432608e+00
2.350000000000000000e+03,3.100304599797432115e+00,4.528030831669846989e+00
2.351000000000000000e+03,3.097926157506481371e+00,4.524538605326056562e+00
2.352000000000000000e+03,3.095549561020697560e+00,4.521049117345462776e+00
2.353000000000000000e+03,3.093174808875462034e+00,4.517562365512318934e+00
2.354000000000000000e+03,3.090801899607373393e+00,4.514078347612819009e+00
2.355000000000000000e+03,3.088430831754235495e+00,4.510597061435018595e+00
2.356000000000000000e+03,3.086061603855066782e+00,4.507118504768891754e+00
2.357000000000000000e+03,3.083694214450076743e+00,4.503642675406257290e+00
2.358000000000000000e+03,3.081328662080700997e+00,4.500169571140889779e+00
2.359000000000000000e+03,3.078964945289569322e+00,4.496699189768398774e+00
2.360000000000000000e+03,3.076603062620524742e+00,4.493231529086304299e+00
2.361000000000000000e+03,3.074243012618606219e+00,4.489766586893997768e+00
2.362000000000000000e+03,3.071884793830049087e+00,4.486304360992756202e+00
2.363000000000000000e+03,3.069528404802309929e+00,4.482844849185751990e+00
2.364000000000000000e+03,3.067173844084028378e+00,4.479388049278011152e+00
2.365000000000000000e+03,3.064821110225048439e+00,4.475933959076454194e+00
2.366000000000000000e+03,3.062470201776413603e+00,4.472482576389881004e+00
2.367000000000000000e+03,3.060121117290363291e+00,4.469033899028931778e+00
2.368000000000000000e+03,3.057773855320318646e+00,4.465587924806171394e+00
2.369000000000000000e+03,3.055428414420926941e+00,4.462144651535980167e+00
2.370000000000000000e+03,3.053084793147999854e+00,4.458704077034643554e+00
2.371000000000000000e+03,3.050742990058568083e+00,4.455266199120294424e+00
2.372000000000000000e+03,3.048403003710825399e+00,4.451831015612952136e+00
2.373000000000000000e+03,3.046064832664174382e+00,4.448398524334466586e+00
2.374000000000000000e+03,3.043728475479203777e+00,4.444968723108581266e+00
2.375000000000000000e+03,3.041393930717692928e+00,4.441541609760863984e+00
2.376000000000000000e+03,3.039061196942602017e+00,4.438117182118788584e+00
2.377000000000000000e+03,3.036730272718080048e+00,4.434695438011625690e+00
2.378000000000000000e+03,3.034401156609468408e+00,4.431276375270553736e+00
2.379000000000000000e+03,3.032073847183283544e+00,4.427859991728575473e+00
2.380000000000000000e+03,3.029748343007223621e+00,4.424446285220546393e+00
2.381000000000000000e+03,3.027424642650185849e+00,4.421035253583179170e+00
2.382000000000000000e+03,3.025102744682231837e+00,4.417626894655026781e+00
2.383000000000000000e+03,3.022782647674610246e+00,4.414221206276480736e+00
2.384000000000000000e+03,3.020464350199736359e+00,4.410818186289800380e+00
2.385000000000000000e+03,3.018147850831226719e+00,4.407417832539066715e+00
2.386000000000000000e+03,3.015833148143858278e+00,4.404020142870207266e+00
2.387000000000000000e+03,3.013520240713583487e+00,4.400625115130989862e+00
2.388000000000000000e+03,3.011209127117544959e+00,4.397232747171015532e+00
2.389000000000000000e+03,3.008899805934036831e+00,4.393843036841713179e+00
2.390000000000000000e+03,3.006592275742542952e+00,4.390455981996375989e+00
2.391000000000000000e+03,3.004286535123714241e+00,4.387071580490088607e+00
2.392000000000000000e+03,3.001982582659371346e+00,4.383689830179798186e+00
2.393000000000000000e+03,2.999680416932512195e+00,4.380310728924250441e+00
2.394000000000000000e+03,2.997380036527280467e+00,4.376934274584046491e+00
2.395000000000000000e+03,2.995081440029017994e+00,4.373560465021601118e+00
2.396000000000000000e+03,2.992784626024211914e+00,4.370189298101145425e+00
2.397000000000000000e+03,2.990489593100524424e+00,4.366820771688733949e+00
2.398000000000000000e+03,2.988196339846776795e+00,4.363454883652257976e+00
2.399000000000000000e+03,2.985904864852965801e+00,4.360091631861402917e+00
2.400000000000000000e+03,2.983615166710223754e+00,4.356731014187698037e+00
2.401000000000000000e+03,2.981327244010885114e+00,4.353373028504456066e+00
2.402000000000000000e+03,2.979041095348405666e+00,4.350017672686820269e+00
2.403000000000000000e+03,2.976756719317422917e+00,4.346664944611757342e+00
2.404000000000000000e+03,2.974474114513723233e+00,4.343314842158011224e+00
2.405000000000000000e+03,2.972193279534254273e+00,4.339967363206160833e+00
2.406000000000000000e+03,2.969914212977131207e+00,4.336622505638584535e+00
2.407000000000000000e+03,2.967636913441600743e+00,4.333280267339459257e+00
2.408000000000000000e+03,2.965361379528085095e+00,4.329940646194779141e+00
2.409000000000000000e+03,2.963087609838142011e+00,4.326603640092322678e+00
2.410000000000000000e+03,2.960815602974495420e+00,4.323269246921674913e+00
2.411000000000000000e+03,2.958545357541019438e+00,4.319937464574222119e+00
2.412000000000000000e+03,2.956276872142730383e+00,4.316608290943149129e+00
2.413000000000000000e+03,2.954010145385802311e+00,4.313281723923426014e+00
2.414000000000000000e+03,2.951745175877546590e+00,4.309957761411816968e+00
2.415000000000000000e+03,2.949481962226438547e+00,4.306636401306890960e+00
2.416000000000000000e+03,2.947220503042084605e+00,4.303317641508987990e+00
2.417000000000000000e+03,2.944960796935241820e+00,4.300001479920250169e+00
2.418000000000000000e+03,2.942702842517809891e+00,4.296687914444593304e+00
2.419000000000000000e+03,2.940446638402836488e+00,4.293376942987739753e+00
2.420000000000000000e+03,2.938192183204505259e+00,4.290068563457159811e+00
2.421000000000000000e+03,2.935939475538145160e+00,4.286762773762151646e+00
2.422000000000000000e+03,2.933688514020229121e+00,4.283459571813741817e+00
2.423000000000000000e+03,2.931439297268360278e+00,4.280158955524775877e+00
2.424000000000000000e+03,2.929191823901277747e+00,4.276860922809850862e+00
2.425000000000000000e+03,2.926946092538873057e+00,4.273565471585363262e+00
2.426000000000000000e+03,2.924702101802162169e+00,4.270272599769453059e+00
2.427000000000000000e+03,2.922459850313301022e+00,4.266982305282051691e+00
2.428000000000000000e+03,2.920219336695577095e+00,4.263694586044847412e+00
2.429000000000000000e+03,2.917980559573404520e+00,4.260409439981317270e+00
2.430000000000000000e+03,2.915743517572338295e+00,4.257126865016672035e+00
2.431000000000000000e+03,2.913508209319074727e+00,4.253846859077925480e+00
2.432000000000000000e+03,2.911274633441416348e+00,4.250569420093825102e+00
2.433000000000000000e+03,2.909042788568312776e+00,4.247294545994901860e+00
2.434000000000000000e+03,2.906812673329837615e+00,4.244022234713424879e+00
2.435000000000000000e+03,2.904584286357184464e+00,4.240752484183437865e+00
2.436000000000000000e+03,2.902357626282680680e+00,4.237485292340733345e+00
2.437000000000000000e+03,2.900132691739780277e+00,4.234220657122856224e+00
2.438000000000000000e+03,2.897909481363042605e+00,4.230958576469127763e+00
2.439000000000000000e+03,2.895687993788193193e+00,4.227699048320584296e+00
2.440000000000000000e+03,2.893468227652030933e+00,4.224442070620045619e+00
2.441000000000000000e+03,2.891250181592508905e+00,4.221187641312055483e+00
2.442000000000000000e+03,2.889033854248680644e+00,4.217935758342917119e+00
2.443000000000000000e+03,2.886819244260731665e+00,4.214686419660679029e+00
2.444000000000000000e+03,2.884606350269965702e+00,4.211439623215126993e+00
2.445000000000000000e+03,2.882395170918792271e+00,4.208195366957800054e+00
2.446000000000000000e+03,2.880185704850745765e+00,4.204953648841964764e+00
2.447000000000000000e+03,2.877977950710481458e+00,4.201714466822640048e+00
2.448000000000000000e+03,2.875771907143751083e+00,4.198477818856569677e+00
2.449000000000000000e+03,2.873567572797437020e+00,4.195243702902242688e+00
2.450000000000000000e+03,2.871364946319534983e+00,4.192012116919877407e+00
2.451000000000000000e+03,2.869164026359131814e+00,4.188783058871415221e+00
2.452000000000000000e+03,2.866964811566447668e+00,4.185556526720544568e+00
2.453000000000000000e+03,2.864767300592795607e+00,4.182332518432682278e+00
2.454000000000000000e+03,2.862571492090613123e+00,4.179111031974953150e+00
2.455000000000000000e+03,2.860377384713428839e+00,4.175892065316239687e+00
2.456000000000000000e+03,2.858184977115888703e+00,4.172675616427118150e+00
2.457000000000000000e+03,2.855994267953739119e+00,4.169461683279910957e+00
2.458000000000000000e+03,2.853805255883837599e+00,4.166250263848631619e+00
2.459000000000000000e+03,2.851617939564131898e+00,4.163041356109057567e+00
2.460000000000000000e+03,2.849432317653690649e+00,4.159834958038650221e+00
2.461000000000000000e+03,2.847248388812666064e+00,4.156631067616586961e+00
2.462000000000000000e+03,2.845066151702330792e+00,4.153429682823789548e+00
2.463000000000000000e+03,2.842885604985035286e+00,4.150230801642859291e+00
2.464000000000000000e+03,2.840706747324253989e+00,4.147034422058129444e+00
2.465000000000000000e+03,2.838529577384530711e+00,4.143840542055641230e+00
2.466000000000000000e+03,2.836354093831526146e+00,4.140649159623129627e+00
2.467000000000000000e+03,2.834180295331987232e+00,4.137460272750058010e+00
2.468000000000000000e+03,2.832008180553768906e+00,4.134273879427578180e+00
2.469000000000000000e+03,2.829837748165802580e+00,4.131089977648560563e+00
2.470000000000000000e+03,2.827668996838128113e+00,4.127908565407564900e+00
2.471000000000000000e+03,2.825501925241868051e+00,4.124729640700858901e+00
2.472000000000000000e+03,2.823336532049239178e+00,4.121553201526404919e+00
2.473000000000000000e+03,2.821172815933544520e+00,4.118379245883870610e+00
2.474000000000000000e+03,2.819010775569182670e+00,4.115207771774609391e+00
2.475000000000000000e+03,2.816850409631639351e+00,4.112038777201669326e+00
2.476000000000000000e+03,2.814691716797474097e+00,4.108872260169804669e+00
2.477000000000000000e+03,2.812534695744362878e+00,4.105708218685443889e+00
2.478000000000000000e+03,2.810379345151038155e+00,4.102546650756718094e+00
2.479000000000000000e+03,2.808225663697325736e+00,4.099387554393439714e+00
2.480000000000000000e+03,2.806073650064140335e+00,4.096230927607115824e+00
2.481000000000000000e+03,2.803923302933472694e+00,4.093076768410917055e+00
2.482000000000000000e+03,2.801774620988401132e+00,4.089925074819727335e+00
2.483000000000000000e+03,2.799627602913084878e+00,4.086775844850094153e+00
2.484000000000000000e+03,2.797482247392755195e+00,4.083629076520258749e+00
2.485000000000000000e+03,2.795338553113720703e+00,4.080484767850117933e+00
2.486000000000000000e+03,2.793196518763381597e+00,4.077342916861262268e+00
2.487000000000000000e+03,2.791056143030203884e+00,4.074203521576960085e+00
2.488000000000000000e+03,2.788917424603732709e+00,4.071066580022153047e+00
2.489000000000000000e+03,2.786780362174587911e+00,4.067932090223446373e+00
2.490000000000000000e+03,2.784644954434460917e+00,4.064800050209121274e+00
2.491000000000000000e+03,2.782511200076121849e+00,4.061670458009128737e+00
2.492000000000000000e+03,2.780379097793409304e+00,4.058543311655091301e+00
2.493000000000000000e+03,2.778248646281235246e+00,4.055418609180292400e+00
2.494000000000000000e+03,2.776119844235575673e+00,4.052296348619687016e+00
2.495000000000000000e+03,2.773992690353490165e+00,4.049176528009878595e+00
2.496000000000000000e+03,2.771867183333085460e+00,4.046059145389155454e+00
2.497000000000000000e+03,2.769743321873555431e+00,4.042944198797446376e+00
2.498000000000000000e+03,2.767621104675146437e+00,4.039831686276365907e+00
2.499000000000000000e+03,2.765500530439183979e+00,4.036721605869136198e+00
2.500000000000000000e+03,2.763381597868042050e+00,4.033613955620687364e+00
2.501000000000000000e+03,2.761264305665179553e+00,4.030508733577570446e+00
2.502000000000000000e+03,2.759148652535095003e+00,4.027405937788008039e+00
2.503000000000000000e+03,2.757034637183362502e+00,4.024305566301868531e+00
2.504000000000000000e+03,2.754922258316615302e+00,4.021207617170666992e+00
2.505000000000000000e+03,2.752811514642548918e+00,4.018112088447559849e+00
2.506000000000000000e+03,2.750702404869908690e+00,4.015018978187374188e+00
2.507000000000000000e+03,2.748594927708504887e+00,4.011928284446551807e+00
2.508000000000000000e+03,2.746489081869206927e+00,4.008840005283201613e+00
2.509000000000000000e+03,2.744384866063943385e+00,4.005754138757056992e+00
2.510000000000000000e+03,2.742282279005682888e+00,4.002670682929506007e+00
2.511000000000000000e+03,2.740181319408459437e+00,3.999589635863579851e+00
2.512000000000000000e+03,2.738081985987369293e+00,3.996510995623921314e+00
2.513000000000000000e+03,2.735984277458546554e+00,3.993434760276831863e+00
2.514000000000000000e+03,2.733888192539177364e+00,3.990360927890243659e+00
2.515000000000000000e+03,2.731793729947507465e+00,3.987289496533724886e+00
2.516000000000000000e+03,2.729700888402833758e+00,3.984220464278457108e+00
2.517000000000000000e+03,2.727609666625486096e+00,3.981153829197277449e+00
2.518000000000000000e+03,2.725520063336865917e+00,3.978089589364638190e+00
2.519000000000000000e+03,2.723432077259393402e+00,3.975027742856616975e+00
2.520000000000000000e+03,2.721345707116571422e+00,3.971968287750911930e+00
2.521000000000000000e+03,2.719260951632907375e+00,3.968911222126874527e+00
2.522000000000000000e+03,2.717177809533989130e+00,3.965856544065438083e+00
2.523000000000000000e+03,2.715096279546418856e+00,3.962804251649194143e+00
2.524000000000000000e+03,2.713016360397863203e+00,3.959754342962305440e+00
2.525000000000000000e+03,2.710938050817019995e+00,3.956706816090626688e+00
2.526000000000000000e+03,2.708861349533627561e+00,3.953661669121548705e+00
2.527000000000000000e+03,2.706786255278467834e+00,3.950618900144146739e+00
2.528000000000000000e+03,2.704712766783363254e+00,3.947578507249043689e+00
2.529000000000000000e+03,2.702640882781162102e+00,3.944540488528545108e+00
2.530000000000000000e+03,2.700570602005771814e+00,3.941504842076501980e+00
2.531000000000000000e+03,2.698501923192113239e+00,3.938471565988419965e+00
2.532000000000000000e+03,2.696434845076155273e+00,3.935440658361395450e+00
2.533000000000000000e+03,2.694369366394897547e+00,3.932412117294126208e+00
2.534000000000000000e+03,2.692305485886376193e+00,3.929385940886923390e+00
2.535000000000000000e+03,2.690243202289653190e+00,3.926362127241699529e+00
2.536000000000000000e+03,2.688182514344830576e+00,3.923340674461971656e+00
2.537000000000000000e+03,2.686123420793038008e+00,3.920321580652849303e+00
2.538000000000000000e+03,2.684065920376431436e+00,3.917304843921039836e+00
2.539000000000000000e+03,2.682010011838205088e+00,3.914290462374865776e+00
2.540000000000000000e+03,2.679955693922569715e+00,3.911278434124240366e+00
2.541000000000000000e+03,2.677902965374767241e+00,3.908268757280637828e+00
2.542000000000000000e+03,2.675851824941070323e+00,3.905261429957178176e+00
2.543000000000000000e+03,2.673802271368774797e+00,3.902256450268529520e+00
2.544000000000000000e+03,2.671754303406195685e+00,3.899253816330988887e+00
2.545000000000000000e+03,2.669707919802687623e+00,3.896253526262398292e+00
2.546000000000000000e+03,2.667663119308608000e+00,3.893255578182227339e+00
2.547000000000000000e+03,2.665619900675349374e+00,3.890259970211501273e+00
2.548000000000000000e+03,2.663578262655314166e+00,3.887266700472850278e+00
2.549000000000000000e+03,2.661538204001940411e+00,3.884275767090476617e+00
2.550000000000000000e+03,2.659499723469664900e+00,3.881287168190180381e+00
2.551000000000000000e+03,2.657462819813970256e+00,3.878300901899302211e+00
2.552000000000000000e+03,2.655427491791324979e+00,3.875316966346810332e+00
2.553000000000000000e+03,2.653393738159236293e+00,3.872335359663210408e+00
2.554000000000000000e+03,2.651361557676222169e+00,3.869356079980621477e+00
2.555000000000000000e+03,2.649330949101816657e+00,3.866379125432690245e+00
2.556000000000000000e+03,2.647301911196555668e+00,3.863404494154691005e+00
2.557000000000000000e+03,2.645274442722005404e+00,3.860432184283416834e+00
2.558000000000000000e+03,2.643248542440730819e+00,3.857462193957265750e+00
2.559000000000000000e+03,2.641224209116317390e+00,3.854494521316183864e+00
2.560000000000000000e+03,2.639201441513356450e+00,3.851529164501700464e+00
2.561000000000000000e+03,2.637180238397442533e+00,3.848566121656902261e+00
2.562000000000000000e+03,2.635160598535195131e+00,3.845605390926437384e+00
2.563000000000000000e+03,2.633142520694228050e+00,3.842646970456532252e+00
2.564000000000000000e+03,2.631126003643162736e+00,3.839690858394952055e+00
2.565000000000000000e+03,2.629111046151634490e+00,3.836737052891036281e+00
2.566000000000000000e+03,2.627097646990272928e+00,3.833785552095677396e+00
2.567000000000000000e+03,2.625085804930726852e+00,3.830836354161334167e+00
2.568000000000000000e+03,2.623075518745629608e+00,3.827889457242002358e+00
2.569000000000000000e+03,2.621066787208633730e+00,3.824944859493244476e+00
2.570000000000000000e+03,2.619059609094386509e+00,3.822002559072188443e+00
2.571000000000000000e+03,2.617053983178531773e+00,3.819062554137490295e+00
2.572000000000000000e+03,2.615049908237722764e+00,3.816124842849368370e+00
2.573000000000000000e+03,2.613047383049600825e+00,3.813189423369574005e+00
2.574000000000000000e+03,2.611046406392814490e+00,3.810256293861436827e+00
2.575000000000000000e+03,2.609046977047008831e+00,3.807325452489811468e+00
2.576000000000000000e+03,2.607049093792819239e+00,3.804396897421088664e+00
2.577000000000000000e+03,2.605052755411879417e+00,3.801470626823221899e+00
2.578000000000000000e+03,2.603057960686818273e+00,3.798546638865695879e+00
2.579000000000000000e+03,2.601064708401262582e+00,3.795624931719528306e+00
2.580000000000000000e+03,2.599072997339824553e+00,3.792705503557297408e+00
2.581000000000000000e+03,2.597082826288114266e+00,3.789788352553088657e+00
2.582000000000000000e+03,2.595094194032724566e+00,3.786873476882555600e+00
2.583000000000000000e+03,2.593107099361254164e+00,3.783960874722856804e+00
2.584000000000000000e+03,2.591121541062279654e+00,3.781050544252711365e+00
2.585000000000000000e+03,2.589137517925365728e+00,3.778142483652341177e+00
2.586000000000000000e+03,2.587155028741069618e+00,3.775236691103526443e+00
2.587000000000000000e+03,2.585174072300934434e+00,3.772333164789552384e+00
2.588000000000000000e+03,2.583194647397487387e+00,3.769431902895254538e+00
2.589000000000000000e+03,2.581216752824242899e+00,3.766532903606972571e+00
2.590000000000000000e+03,2.579240387375699051e+00,3.763636165112588916e+00
2.591000000000000000e+03,2.577265549847338022e+00,3.760741685601495465e+00
2.592000000000000000e+03,2.575292239035620767e+00,3.757849463264614442e+00
2.593000000000000000e+03,2.573320453737998115e+00,3.754959496294380639e+00
2.594000000000000000e+03,2.571350192752894781e+00,3.752071782884762730e+00
2.595000000000000000e+03,2.569381454879717364e+00,3.749186321231231744e+00
2.596000000000000000e+03,2.567414238918853009e+00,3.746303109530781050e+00
2.597000000000000000e+03,2.565448543671668524e+00,3.743422145981921911e+00
2.598000000000000000e+03,2.563484367940503272e+00,3.740543428784680824e+00
2.599000000000000000e+03,2.561521710528679829e+00,3.737666956140588859e+00
2.600000000000000000e+03,2.559560570240488886e+00,3.734792726252683881e+00
2.601000000000000000e+03,2.557600945881201682e+00,3.731920737325527426e+00
2.602000000000000000e+03,2.555642836257060679e+00,3.729050987565185604e+00
2.603000000000000000e+03,2.553686240175294220e+00,3.726183475179224214e+00
2.604000000000000000e+03,2.551731156444073889e+00,3.723318198376720289e+00
2.605000000000000000e+03,2.549777583872580689e+00,3.720455155368247002e+00
2.606000000000000000e+03,2.547825521270928206e+00,3.717594344365899861e+00
2.607000000000000000e+03,2.545874967450232784e+00,3.714735763583248751e+00
2.608000000000000000e+03,2.543925921222558895e+00,3.711879411235381898e+00
2.609000000000000000e+03,2.541978381400953779e+00,3.709025285538881000e+00
2.610000000000000000e+03,2.540032346799417251e+00,3.706173384711833219e+00
2.611000000000000000e+03,2.538087816232926119e+00,3.703323706973794760e+00
2.612000000000000000e+03,2.536144788517416870e+00,3.700476250545850831e+00
2.613000000000000000e+03,2.534203262469794105e+00,3.697631013650551246e+00
2.614000000000000000e+03,2.532263236907933646e+00,3.694787994511963269e+00
2.615000000000000000e+03,2.530324710650660336e+00,3.691947191355624991e+00
2.616000000000000000e+03,2.528387682517769797e+00,3.689108602408575077e+00
2.617000000000000000e+03,2.526452151330021767e+00,3.686272225899327015e+00
2.618000000000000000e+03,2.524518115909128113e+00,3.683438060057886432e+00
2.619000000000000000e+03,2.522585575077767928e+00,3.680606103115765304e+00
2.620000000000000000e+03,2.520654527659573763e+00,3.677776353305917123e+00
2.621000000000000000e+03,2.518724972479141400e+00,3.674948808862810612e+00
2.622000000000000000e+03,2.516796908362026297e+00,3.672123468022383541e+00
2.623000000000000000e+03,2.514870334134729379e+00,3.669300329022059604e+00
2.624000000000000000e+03,2.512945248624719685e+00,3.666479390100728875e+00
2.625000000000000000e+03,2.511021650660413052e+00,3.663660649498766020e+00
2.626000000000000000e+03,2.509099539071186769e+00,3.660844105458029407e+00
2.627000000000000000e+03,2.507178912687362260e+00,3.658029756221837125e+00
2.628000000000000000e+03,2.505259770340218850e+00,3.655217600034987413e+00
