t_s,T20_C,T30_C
8.100000000000000000e+01,1.802714344188073881e+01,2.366823350098423262e+01
8.200000000000000000e+01,1.801077329586706810e+01,2.362554726910543224e+01
8.300000000000000000e+01,1.799443639312673682e+01,2.358312168662792274e+01
8.400000000000000000e+01,1.797813649942485981e+01,2.354091588508011057e+01
8.500000000000000000e+01,1.796186825963834721e+01,2.349895801658083272e+01
8.600000000000000000e+01,1.794563502954344969e+01,2.345721376613309417e+01
8.700000000000000000e+01,1.792943206903202480e+01,2.341570550816400953e+01
8.800000000000000000e+01,1.791326228266390785e+01,2.337440516214343944e+01
8.900000000000000000e+01,1.789712155582916964e+01,2.333332962482261408e+01
9.000000000000000000e+01,1.788101232076959590e+01,2.329245665915039964e+01
9.100000000000000000e+01,1.786493108288097886e+01,2.325179805092234275e+01
9.200000000000000000e+01,1.784887979751069054e+01,2.321133696603736851e+01
9.300000000000000000e+01,1.783285557175151936e+01,2.317108049145992155e+01
9.400000000000000000e+01,1.781685989275955251e+01,2.313101672468703640e+01
9.500000000000000000e+01,1.780089044102819784e+01,2.309114849369054312e+01
9.600000000000000000e+01,1.778494825462362527e+01,2.305146834080225204e+01
9.700000000000000000e+01,1.776903155164781722e+01,2.301197528805437997e+01
9.800000000000000000e+01,1.775314094805515452e+01,2.297266583294100073e+01
9.900000000000000000e+01,1.773727515843165037e+01,2.293353564611281925e+01
1.000000000000000000e+02,1.772143440929827563e+01,2.289458469761526871e+01
1.010000000000000000e+02,1.770561786711771646e+01,2.285580575348994259e+01
1.020000000000000000e+02,1.768982540550158689e+01,2.281720178857005266e+01
1.030000000000000000e+02,1.767405659625869063e+01,2.277876309606202554e+01
1.040000000000000000e+02,1.765831099890283085e+01,2.274049520858972784e+01
1.050000000000000000e+02,1.764258854342781291e+01,2.270238635785532111e+01
1.060000000000000000e+02,1.762688851506001342e+01,2.266444421238061224e+01
1.070000000000000000e+02,1.761121115524004566e+01,2.262665532929942813e+01
1.080000000000000000e+02,1.759555551466598899e+01,2.258902911925373047e+01
1.090000000000000000e+02,1.757992210075083861e+01,2.255155082464800387e+01
1.100000000000000000e+02,1.756430976853513926e+01,2.251423123448842745e+01
1.110000000000000000e+02,1.754871924784681170e+01,2.247705460752280970e+01
1.120000000000000000e+02,1.753314923539909032e+01,2.244003277838965005e+01
1.130000000000000000e+02,1.751760064228615832e+01,2.240314932366289469e+01
1.140000000000000000e+02,1.750207204219074342e+01,2.236641682217167926e+01
1.150000000000000000e+02,1.748656448908594285e+01,2.232981844007004568e+01
1.160000000000000000e+02,1.747107646653201840e+01,2.229336722990444741e+01
1.170000000000000000e+02,1.745560913598898267e+01,2.225704618983903060e+01
1.180000000000000000e+02,1.744016092117385597e+01,2.222086860584888157e+01
1.190000000000000000e+02,1.742473305877271628e+01,2.218481752204449364e+01
1.200000000000000000e+02,1.740932394016620677e+01,2.214890624658841389e+01
1.210000000000000000e+02,1.739393484819023783e+01,2.211311805613288684e+01
1.220000000000000000e+02,1.737856416656058656e+01,2.207746609743255917e+01
1.230000000000000000e+02,1.736321319835832000e+01,2.204193404032940862e+01
1.240000000000000000e+02,1.734788034147145197e+01,2.200653471263196792e+01
1.250000000000000000e+02,1.733256689642694681e+01,2.197125231363151343e+01
1.260000000000000000e+02,1.731727129434143464e+01,2.193609921899607684e+01
1.270000000000000000e+02,1.730199481338565803e+01,2.190106027100605957e+01
1.280000000000000000e+02,1.728673593427434341e+01,2.186614728255390006e+01
1.290000000000000000e+02,1.727149589587730105e+01,2.183134583145644569e+01
1.300000000000000000e+02,1.725627324231470894e+01,2.179666707793920466e+01
1.310000000000000000e+02,1.724106915890504865e+01,2.176209740866001852e+01
1.320000000000000000e+02,1.722588226456684524e+01,2.172764726021905091e+01
1.330000000000000000e+02,1.721071367933184604e+01,2.169330388391382769e+01
1.340000000000000000e+02,1.719556210605853153e+01,2.165907693891550778e+01
1.350000000000000000e+02,1.718042859008251000e+01,2.162495458115600044e+01
1.360000000000000000e+02,1.716531192526552019e+01,2.159094565400104315e+01
1.370000000000000000e+02,1.715021307496924408e+01,2.155703924385466408e+01
1.380000000000000000e+02,1.713513092922221048e+01,2.152324335367081787e+01
1.390000000000000000e+02,1.712006636407072335e+01,2.148954801358302547e+01
1.400000000000000000e+02,1.710501836915268470e+01,2.145596037371923970e+01
1.410000000000000000e+02,1.708998772960172730e+01,2.142247141011647926e+01
1.420000000000000000e+02,1.707497353656404115e+01,2.138908741836581839e+01
1.430000000000000000e+02,1.705997648221918439e+01,2.135580031290805181e+01
1.440000000000000000e+02,1.704499575974982051e+01,2.132261554239444123e+01
1.450000000000000000e+02,1.703003196771528849e+01,2.128952594381369678e+01
1.460000000000000000e+02,1.701508440065808614e+01,2.125653613448359991e+01
1.470000000000000000e+02,1.700015356405442191e+01,2.122363985095255146e+01
1.480000000000000000e+02,1.698523885208340189e+01,2.119084090161938150e+01
1.490000000000000000e+02,1.697034067871580021e+01,2.115813389360067376e+01
1.500000000000000000e+02,1.695545853514676082e+01,2.112552185449471409e+01
1.510000000000000000e+02,1.694059274630777523e+01,2.109300022802720775e+01
1.520000000000000000e+02,1.692574289703176404e+01,2.106057129380862136e+01
1.530000000000000000e+02,1.691090922642380079e+01,2.102823129419170911e+01
1.540000000000000000e+02,1.689609140894812356e+01,2.099598179738858761e+01
1.550000000000000000e+02,1.688128960171308535e+01,2.096381980323010907e+01
1.560000000000000000e+02,1.686650356429850106e+01,2.093174620806712838e+01
1.570000000000000000e+02,1.685173337614276434e+01,2.089975872566426318e+01
1.580000000000000000e+02,1.683697887702547291e+01,2.086785762225083829e+01
1.590000000000000000e+02,1.682224007343036476e+01,2.083604128027658575e+01
1.600000000000000000e+02,1.680751688011942591e+01,2.080430937912653278e+01
1.610000000000000000e+02,1.679280923562768635e+01,2.077266092359778682e+01
1.620000000000000000e+02,1.677811712426979085e+01,2.074109505045538171e+01
1.630000000000000000e+02,1.676344042184038230e+01,2.070961133996064873e+01
1.640000000000000000e+02,1.674877917664414184e+01,2.067820843090972716e+01
1.650000000000000000e+02,1.673413320706779217e+01,2.064688643207697538e+01
1.660000000000000000e+02,1.671950261978123109e+01,2.061564352891231877e+01
1.670000000000000000e+02,1.670488718115076310e+01,2.058448031209979234e+01
1.680000000000000000e+02,1.669028705058605766e+01,2.055339455794240067e+01
1.690000000000000000e+02,1.667570194781513848e+01,2.052238729313636156e+01
1.700000000000000000e+02,1.666113207941577201e+01,2.049145592827487050e+01
1.710000000000000000e+02,1.664657712380161314e+01,2.046060188118082124e+01
1.720000000000000000e+02,1.663203732924711886e+01,2.042982223912358819e+01
1.730000000000000000e+02,1.661751233807231287e+01,2.039911876743738972e+01
1.740000000000000000e+02,1.660300243491657568e+01,2.036848827116097027e+01
1.750000000000000000e+02,1.658850723108580283e+01,2.033793282100918631e+01
1.760000000000000000e+02,1.657402704242587177e+01,2.030744897939046112e+01
1.770000000000000000e+02,1.655956145413434299e+01,2.027703908192861704e+01
1.780000000000000000e+02,1.654511080830586778e+01,2.024669948634837269e+01
1.790000000000000000e+02,1.653067466873594427e+01,2.021643275450870902e+01
1.800000000000000000e+02,1.651625339903296918e+01,2.018623507561546404e+01
1.810000000000000000e+02,1.650184654607613766e+01,2.015610920099443959e+01
1.820000000000000000e+02,1.648745449049272693e+01,2.012605118561962669e+01
1.830000000000000000e+02,1.647307676649436914e+01,2.009606393549804793e+01
1.840000000000000000e+02,1.645871376748578285e+01,2.006614340371212180e+01
1.850000000000000000e+02,1.644436501901067516e+01,2.003629261820023189e+01
1.860000000000000000e+02,1.643003092327202097e+01,2.000650746050182605e+01
1.870000000000000000e+02,1.641571100088803803e+01,1.997679104980280229e+01
1.880000000000000000e+02,1.640140565914902382e+01,1.994713922443340337e+01
1.890000000000000000e+02,1.638711441722769635e+01,1.991755516621926603e+01
1.900000000000000000e+02,1.637283768406181750e+01,1.988803469659590917e+01
1.910000000000000000e+02,1.635857498059395354e+01,1.985858103348989800e+01
1.920000000000000000e+02,1.634432671424051975e+01,1.982919000574923274e+01
1.930000000000000000e+02,1.633009241066522677e+01,1.979986484290947146e+01
1.940000000000000000e+02,1.631587247286324427e+01,1.977060140355708739e+01
1.950000000000000000e+02,1.630166643390940351e+01,1.974140290635707373e+01
1.960000000000000000e+02,1.628747468974240675e+01,1.971226526001676760e+01
1.970000000000000000e+02,1.627329678328128892e+01,1.968319165181739194e+01
1.980000000000000000e+02,1.625913310103166154e+01,1.965417805907453186e+01
1.990000000000000000e+02,1.624498319793929824e+01,1.962522761908401492e+01
2.000000000000000000e+02,1.623084744895182396e+01,1.959633639441859643e+01
2.010000000000000000e+02,1.621672542298090391e+01,1.956750745563606486e+01
2.020000000000000000e+02,1.620261748153427206e+01,1.953873696544059513e+01
2.030000000000000000e+02,1.618852320919413046e+01,1.951002791267964298e+01
2.040000000000000000e+02,1.617444295237993401e+01,1.948137657335767159e+01
2.050000000000000000e+02,1.616037631282417664e+01,1.945278584134653599e+01
2.060000000000000000e+02,1.614632362043297675e+01,1.942425211748793146e+01
2.070000000000000000e+02,1.613228449535386844e+01,1.939577818904261974e+01
2.080000000000000000e+02,1.611825924976734825e+01,1.936736059167190760e+01
2.090000000000000000e+02,1.610424752329668507e+01,1.933900199593980318e+01
2.100000000000000000e+02,1.609024960938576143e+01,1.931069908083387077e+01
2.110000000000000000e+02,1.607626516800132421e+01,1.928245439160405184e+01
2.120000000000000000e+02,1.606229447302960267e+01,1.925426475767625334e+01
2.130000000000000000e+02,1.604833720546687914e+01,1.922613259175467348e+01
2.140000000000000000e+02,1.603439361899915738e+01,1.919805487950203471e+01
2.150000000000000000e+02,1.602046341616807013e+01,1.917003389514797007e+01
2.160000000000000000e+02,1.600654682998330713e+01,1.914206678515869697e+01
2.170000000000000000e+02,1.599264358488908577e+01,1.911415568058073333e+01
2.180000000000000000e+02,1.597875389289788295e+01,1.908629789209955518e+01
2.190000000000000000e+02,1.596487750056635768e+01,1.905849540400858899e+01
2.200000000000000000e+02,1.595101459873229643e+01,1.903074569355680268e+01
2.210000000000000000e+02,1.593716495613858974e+01,1.900305059577307176e+01
2.220000000000000000e+02,1.592332874240331719e+01,1.897540775582161388e+01
2.230000000000000000e+02,1.590950574840435827e+01,1.894781885793473108e+01
2.240000000000000000e+02,1.589569612261630738e+01,1.892028171562740013e+01
2.250000000000000000e+02,1.588189967788636281e+01,1.889279786170642694e+01
2.260000000000000000e+02,1.586811654173246389e+01,1.886536527763149707e+01
2.270000000000000000e+02,1.585434654870170235e+01,1.883798534498372490e+01
2.280000000000000000e+02,1.584058980564241281e+01,1.881065621199144289e+01
2.290000000000000000e+02,1.582684616843833503e+01,1.878337910996723181e+01
2.300000000000000000e+02,1.581311572364546691e+01,1.875615235203208897e+01
2.310000000000000000e+02,1.579939834803678700e+01,1.872897702087484362e+01
2.320000000000000000e+02,1.578569410833407893e+01,1.870185159199999347e+01
2.330000000000000000e+02,1.577200290167713703e+01,1.867477700173888877e+01
2.340000000000000000e+02,1.575832477548323496e+01,1.864775188490119362e+01
2.350000000000000000e+02,1.574465964667062501e+01,1.862077703428548148e+01
2.360000000000000000e+02,1.573100754394472567e+01,1.859385124041973825e+01
2.370000000000000000e+02,1.571736840335608854e+01,1.856697515589256753e+01
2.380000000000000000e+02,1.570374223554556536e+01,1.854014772291337465e+01
2.390000000000000000e+02,1.569012899500031111e+01,1.851336945762388453e+01
2.400000000000000000e+02,1.567652867499086078e+01,1.848663944948326332e+01
2.410000000000000000e+02,1.566294124770265839e+01,1.845995808233574920e+01
2.420000000000000000e+02,1.564936668977010825e+01,1.843332458811527985e+01
2.430000000000000000e+02,1.563580499030350346e+01,1.840673922285328601e+01
2.440000000000000000e+02,1.562225611006786430e+01,1.838020135588984516e+01
2.450000000000000000e+02,1.560872005429614973e+01,1.835371112021470097e+01
2.460000000000000000e+02,1.559519676867727078e+01,1.832726801725763011e+01
2.470000000000000000e+02,1.558168627374219462e+01,1.830087206197949001e+01
2.480000000000000000e+02,1.556818850091740103e+01,1.827452288237900291e+01
2.490000000000000000e+02,1.555470348519026658e+01,1.824822038059956952e+01
2.500000000000000000e+02,1.554123114455346411e+01,1.822196430552392243e+01
2.510000000000000000e+02,1.552777152759760959e+01,1.819575445184941742e+01
2.520000000000000000e+02,1.551432453972014081e+01,1.816959068353123641e+01
2.530000000000000000e+02,1.550089024225488998e+01,1.814347269331445389e+01
2.540000000000000000e+02,1.548746852884769432e+01,1.811740045432378565e+01
2.550000000000000000e+02,1.547405947271350968e+01,1.809137356293448562e+01
2.560000000000000000e+02,1.546066295659100831e+01,1.806539209547841907e+01
2.570000000000000000e+02,1.544727906471579004e+01,1.803945555760048691e+01
2.580000000000000000e+02,1.543390766976086148e+01,1.801356412284779296e+01
2.590000000000000000e+02,1.542054886612762132e+01,1.798771721180254701e+01
2.600000000000000000e+02,1.540720251725810108e+01,1.796191508923279301e+01
2.610000000000000000e+02,1.539386872687349239e+01,1.793615709632736355e+01
2.620000000000000000e+02,1.538054735000979889e+01,1.791044358310356444e+01
2.630000000000000000e+02,1.536723849887397009e+01,1.788477381700317537e+01
2.640000000000000000e+02,1.535394202090800064e+01,1.785914822736669549e+01
2.650000000000000000e+02,1.534065803598524447e+01,1.783356601349026604e+01
2.660000000000000000e+02,1.532738638475044546e+01,1.780802767817768029e+01
2.670000000000000000e+02,1.531412719394095312e+01,1.778253235811567379e+01
2.680000000000000000e+02,1.530088029818336892e+01,1.775708062379629126e+01
2.690000000000000000e+02,1.528764583029590973e+01,1.773167155475011469e+01
2.700000000000000000e+02,1.527442361964646622e+01,1.770630578348380268e+01
2.710000000000000000e+02,1.526121380437196429e+01,1.768098233772590078e+01
2.720000000000000000e+02,1.524801620931960677e+01,1.765570190644025317e+01
2.730000000000000000e+02,1.523483097720550639e+01,1.763046347079403731e+01
2.740000000000000000e+02,1.522165792907136961e+01,1.760526777078021254e+01
2.750000000000000000e+02,1.520849721149696165e+01,1.758011374611901800e+01
2.760000000000000000e+02,1.519534864240947059e+01,1.755500218254561773e+01
2.770000000000000000e+02,1.518221237156201298e+01,1.752993198331025582e+01
2.780000000000000000e+02,1.516908821443287181e+01,1.750490397475448390e+01
2.790000000000000000e+02,1.515597632328432098e+01,1.747991702848853635e+01
2.800000000000000000e+02,1.514287651178536542e+01,1.745497200648403080e+01
2.810000000000000000e+02,1.512978893407006886e+01,1.743006775338609060e+01
2.820000000000000000e+02,1.511671340261095331e+01,1.740520516198706247e+01
2.830000000000000000e+02,1.510365007280389271e+01,1.738038305447953391e+01
2.840000000000000000e+02,1.509059875651046490e+01,1.735560234984021122e+01
2.850000000000000000e+02,1.507755960980633780e+01,1.733086185215390174e+01
2.860000000000000000e+02,1.506453244449994422e+01,1.730616250212299079e+01
2.870000000000000000e+02,1.505151741679277322e+01,1.728150308989680539e+01
2.880000000000000000e+02,1.503851433897017387e+01,1.725688457362639738e+01
2.890000000000000000e+02,1.502552336683366718e+01,1.723230573352197936e+01
2.900000000000000000e+02,1.501254431364761643e+01,1.720776754109044759e+01
2.910000000000000000e+02,1.499957733431614848e+01,1.718326877042053624e+01
2.920000000000000000e+02,1.498662224355676642e+01,1.715881040246852507e+01
2.930000000000000000e+02,1.497367919490691435e+01,1.713439120883920808e+01
2.940000000000000000e+02,1.496074800498363722e+01,1.711001217621907600e+01
2.950000000000000000e+02,1.494782882551635517e+01,1.708567207718500214e+01
2.960000000000000000e+02,1.493492147544049153e+01,1.706137190062197817e+01
2.970000000000000000e+02,1.492202610426368636e+01,1.703711042335418924e+01
2.980000000000000000e+02,1.490914253363171227e+01,1.701288863312031907e+01
2.990000000000000000e+02,1.489627091044372698e+01,1.698870531408600826e+01
3.000000000000000000e+02,1.488341105942088660e+01,1.696456144968512447e+01
3.010000000000000000e+02,1.487056312449412410e+01,1.694045583433941715e+01
3.020000000000000000e+02,1.485772693379880849e+01,1.691638944420351365e+01
3.030000000000000000e+02,1.484490262796415472e+01,1.689236108669207681e+01
3.040000000000000000e+02,1.483209003885274768e+01,1.686837172788828454e+01
3.050000000000000000e+02,1.481928930348429319e+01,1.684442019076116281e+01
3.060000000000000000e+02,1.480650025773656786e+01,1.682050742870931970e+01
3.070000000000000000e+02,1.479372303473684092e+01,1.679663228264482200e+01
3.080000000000000000e+02,1.478095747464176135e+01,1.677279569084495847e+01
3.090000000000000000e+02,1.476820370642763613e+01,1.674899651438353843e+01
3.100000000000000000e+02,1.475546157476975218e+01,1.672523567415278478e+01
3.110000000000000000e+02,1.474273120425849548e+01,1.670151205344097889e+01
3.120000000000000000e+02,1.473001244430463430e+01,1.667782655366017153e+01
3.130000000000000000e+02,1.471730541490064148e+01,1.665417808220339424e+01
3.140000000000000000e+02,1.470460997038720485e+01,1.663056751907241093e+01
3.150000000000000000e+02,1.469192622596899156e+01,1.660699379749685534e+01
3.160000000000000000e+02,1.467925404108968479e+01,1.658345777429864398e+01
3.170000000000000000e+02,1.466659352599738497e+01,1.655995841012189018e+01
3.180000000000000000e+02,1.465394454539110747e+01,1.653649653699485000e+01
3.190000000000000000e+02,1.464130720441431599e+01,1.651307114440451684e+01
3.200000000000000000e+02,1.462868137315377659e+01,1.648968303812285185e+01
3.210000000000000000e+02,1.461606715151984837e+01,1.646633123776334529e+01
3.220000000000000000e+02,1.460346441510037607e+01,1.644301652152546112e+01
3.230000000000000000e+02,1.459087325846305383e+01,1.641973794029257405e+01
3.240000000000000000e+02,1.457829356279176736e+01,1.639649624351643453e+01
3.250000000000000000e+02,1.456572541722003855e+01,1.637329051435905214e+01
3.260000000000000000e+02,1.455316870860548129e+01,1.635012147248534831e+01
3.270000000000000000e+02,1.454062352057307983e+01,1.632698823421443279e+01
3.280000000000000000e+02,1.452808974571506084e+01,1.630389148851624981e+01
3.290000000000000000e+02,1.451556746209001858e+01,1.628083038562062512e+01
3.300000000000000000e+02,1.450305656806990839e+01,1.625780558302012579e+01
3.310000000000000000e+02,1.449055713610454887e+01,1.623481626548899115e+01
3.320000000000000000e+02,1.447806907037581681e+01,1.621186305838035580e+01
3.330000000000000000e+02,1.446559243769719139e+01,1.618894518153187434e+01
3.340000000000000000e+02,1.445312714807627685e+01,1.616606322761059999e+01
3.350000000000000000e+02,1.444067326267661322e+01,1.614321645192701737e+01
3.360000000000000000e+02,1.442823069733411323e+01,1.612040541402513938e+01
3.370000000000000000e+02,1.441579950756188033e+01,1.609762940499344808e+01
3.380000000000000000e+02,1.440337961501392172e+01,1.607488895092087944e+01
3.390000000000000000e+02,1.439097106956495153e+01,1.605218337887926339e+01
3.400000000000000000e+02,1.437857379866503749e+01,1.602951318127007241e+01
3.410000000000000000e+02,1.436618784657405534e+01,1.600687772126006791e+01
3.420000000000000000e+02,1.435381314650486573e+01,1.598427745742495354e+01
3.430000000000000000e+02,1.434144973713722848e+01,1.596171178904833887e+01
3.440000000000000000e+02,1.432909755740310942e+01,1.593918114083176185e+01
3.450000000000000000e+02,1.431675664044682961e+01,1.591668494811308143e+01
3.460000000000000000e+02,1.430442693086603789e+01,1.589422360175547766e+01
3.470000000000000000e+02,1.429210845632406013e+01,1.587179657300910129e+01
3.480000000000000000e+02,1.427980116702173596e+01,1.584940421901435492e+01
3.490000000000000000e+02,1.426750508520446914e+01,1.582704604671644866e+01
3.500000000000000000e+02,1.425522016660537261e+01,1.580472237972337446e+01
3.510000000000000000e+02,1.424294642812342637e+01,1.578243276038819154e+01
3.520000000000000000e+02,1.423068383094535960e+01,1.576017747904713140e+01
3.530000000000000000e+02,1.421843238670246556e+01,1.573795611310783826e+01
3.540000000000000000e+02,1.420619206194946749e+01,1.571576891996115322e+01
3.550000000000000000e+02,1.419396286313585698e+01,1.569361551165484947e+01
3.560000000000000000e+02,1.418174476209190793e+01,1.567149611302191303e+01
3.570000000000000000e+02,1.416953776017757427e+01,1.564941037027869619e+01
3.580000000000000000e+02,1.415734183440047822e+01,1.562735847614476192e+01
3.590000000000000000e+02,1.414515698112889908e+01,1.560534011048051006e+01
3.600000000000000000e+02,1.413298318244417828e+01,1.558335543438947290e+01
3.610000000000000000e+02,1.412082042982607533e+01,1.556140416080272360e+01
3.620000000000000000e+02,1.410866871032123981e+01,1.553948641975363820e+01
3.630000000000000000e+02,1.409652801062877003e+01,1.551760195662583541e+01
3.640000000000000000e+02,1.408439832264762259e+01,1.549575087097321280e+01
3.650000000000000000e+02,1.407227962840839020e+01,1.547393293997245856e+01
3.660000000000000000e+02,1.406017192454566178e+01,1.545214823332991116e+01
3.670000000000000000e+02,1.404807518853727011e+01,1.543039655931831611e+01
3.680000000000000000e+02,1.403598942163328900e+01,1.540867795846544119e+01
3.690000000000000000e+02,1.402391459687788533e+01,1.538699226940927467e+01
3.700000000000000000e+02,1.401185072001350029e+01,1.536533950420212236e+01
3.710000000000000000e+02,1.399979775977248408e+01,1.534371953108568398e+01
3.720000000000000000e+02,1.398775572626407282e+01,1.532213233437001598e+01
3.730000000000000000e+02,1.397572458403315387e+01,1.530057781111192483e+01
3.740000000000000000e+02,1.396370434742786948e+01,1.527905591863985535e+01
3.750000000000000000e+02,1.395169497693194494e+01,1.525756658201262539e+01
3.760000000000000000e+02,1.393969649100299257e+01,1.523610973236173471e+01
3.770000000000000000e+02,1.392770884619154614e+01,1.521468532191386736e+01
3.780000000000000000e+02,1.391573206493378834e+01,1.519329325640959460e+01
3.790000000000000000e+02,1.390376609997622559e+01,1.517193351439072657e+01
3.800000000000000000e+02,1.389181097760166139e+01,1.515060597703095091e+01
3.810000000000000000e+02,1.387986664688282090e+01,1.512931064831929895e+01
3.820000000000000000e+02,1.386793313781648784e+01,1.510804738570194061e+01
3.830000000000000000e+02,1.385601039593238504e+01,1.508681621773426507e+01
3.840000000000000000e+02,1.384409845480813139e+01,1.506561697898750651e+01
3.850000000000000000e+02,1.383219725656170240e+01,1.504444972169159378e+01
3.860000000000000000e+02,1.382030683821828987e+01,1.502331425840587542e+01
3.870000000000000000e+02,1.380842713861537341e+01,1.500221066413529236e+01
3.880000000000000000e+02,1.379655819809258510e+01,1.498113873029845067e+01
3.890000000000000000e+02,1.378469995233793099e+01,1.496009855376951947e+01
3.900000000000000000e+02,1.377285244487286064e+01,1.493908990570353090e+01
3.910000000000000000e+02,1.376101560836640303e+01,1.491811290393454215e+01
3.920000000000000000e+02,1.374918948938975483e+01,1.489716730023492985e+01
3.930000000000000000e+02,1.373737401772291911e+01,1.487625323248740550e+01
3.940000000000000000e+02,1.372556924285551183e+01,1.485537043396434598e+01
3.950000000000000000e+02,1.371377509180761045e+01,1.483451906168618883e+01
3.960000000000000000e+02,1.370199161685701483e+01,1.481369883130796872e+01
3.970000000000000000e+02,1.369021874239182424e+01,1.479290991807866540e+01
3.980000000000000000e+02,1.367845652334896656e+01,1.477215202091688795e+01
3.990000000000000000e+02,1.366670488161128993e+01,1.475142533239452547e+01
4.000000000000000000e+02,1.365496387464732742e+01,1.473072953557127640e+01
4.010000000000000000e+02,1.364323342195988786e+01,1.471006483944147014e+01
4.020000000000000000e+02,1.363151358342303610e+01,1.468943091207828111e+01
4.030000000000000000e+02,1.361980427628321699e+01,1.466882797800461802e+01
4.040000000000000000e+02,1.360810556269572125e+01,1.464825569117317094e+01
4.050000000000000000e+02,1.359641735777259797e+01,1.462771429074958363e+01
4.060000000000000000e+02,1.358473972582779332e+01,1.460720341742415052e+01
4.070000000000000000e+02,1.357307257995907435e+01,1.458672332412859518e+01
4.080000000000000000e+02,1.356141598651863411e+01,1.456627363913997897e+01
4.090000000000000000e+02,1.354976985670795386e+01,1.454585462828996967e+01
4.100000000000000000e+02,1.353813425879899235e+01,1.452546590828119122e+01
4.110000000000000000e+02,1.352650910221303349e+01,1.450510775699061661e+01
4.120000000000000000e+02,1.351489445702549119e+01,1.448477978037397484e+01
4.130000000000000000e+02,1.350329023099133252e+01,1.446448226751138755e+01
4.140000000000000000e+02,1.349169649587537556e+01,1.444421481442712363e+01
4.150000000000000000e+02,1.348011315787787723e+01,1.442397772057566385e+01
4.160000000000000000e+02,1.346854029034136602e+01,1.440377057285172135e+01
4.170000000000000000e+02,1.345697779802065952e+01,1.438359368026993224e+01
4.180000000000000000e+02,1.344542575572670984e+01,1.436344662138350792e+01
4.190000000000000000e+02,1.343388406687571468e+01,1.434332971396782064e+01
4.200000000000000000e+02,1.342235280764030136e+01,1.432324252900780692e+01
4.210000000000000000e+02,1.341083188020241579e+01,1.430318539225623198e+01
4.220000000000000000e+02,1.339932136199203683e+01,1.428315786788736652e+01
4.230000000000000000e+02,1.338782115405882145e+01,1.426316028886419396e+01
4.240000000000000000e+02,1.337633133498828819e+01,1.424319221329196772e+01
4.250000000000000000e+02,1.336485180479720469e+01,1.422325398059364510e+01
4.260000000000000000e+02,1.335338264312751022e+01,1.420334514353049649e+01
4.270000000000000000e+02,1.334192374905973111e+01,1.418346604725301319e+01
4.280000000000000000e+02,1.333047520319583334e+01,1.416361623988602325e+01
4.290000000000000000e+02,1.331903690377429150e+01,1.414379607159278152e+01
4.300000000000000000e+02,1.330760893226317521e+01,1.412400508655196241e+01
4.310000000000000000e+02,1.329619118615037010e+01,1.410424363924318847e+01
4.320000000000000000e+02,1.328478374767889925e+01,1.408451127057117525e+01
4.330000000000000000e+02,1.327338651367503353e+01,1.406480833865409075e+01
4.340000000000000000e+02,1.326199956706816785e+01,1.404513438177659879e+01
4.350000000000000000e+02,1.325062280410916138e+01,1.402548976103648037e+01
4.360000000000000000e+02,1.323925630832798639e+01,1.400587401273386412e+01
4.370000000000000000e+02,1.322789997548367324e+01,1.398628750030638201e+01
4.380000000000000000e+02,1.321655388962367539e+01,1.396672975868614763e+01
4.390000000000000000e+02,1.320521794609594934e+01,1.394720115303021934e+01
4.400000000000000000e+02,1.319389222938503892e+01,1.392770121750048595e+01
4.410000000000000000e+02,1.318257663450619965e+01,1.390823031837219226e+01
4.420000000000000000e+02,1.317127124630314761e+01,1.388878798961581040e+01
4.430000000000000000e+02,1.315997595953419186e+01,1.386937459804330608e+01
4.440000000000000000e+02,1.314869085932691917e+01,1.384998967799307046e+01
4.450000000000000000e+02,1.313741584025576969e+01,1.383063359625183431e+01
4.460000000000000000e+02,1.312615098765971311e+01,1.381130588806639103e+01
4.470000000000000000e+02,1.311489619599971945e+01,1.379200691965575309e+01
4.480000000000000000e+02,1.310365155075625765e+01,1.377273622769628858e+01
4.490000000000000000e+02,1.309241694634468267e+01,1.375349417731652224e+01
4.500000000000000000e+02,1.308119246831958726e+01,1.373428030712424786e+01
4.510000000000000000e+02,1.306997801111601376e+01,1.371509498065422505e+01
4.520000000000000000e+02,1.305877366029789499e+01,1.369593773892864697e+01
4.530000000000000000e+02,1.304757931038286323e+01,1.367680894340438158e+01
4.540000000000000000e+02,1.303639504688181638e+01,1.365770813798209460e+01
4.550000000000000000e+02,1.302522076445529642e+01,1.363863568157615802e+01
4.560000000000000000e+02,1.301405654850142035e+01,1.361959112141050454e+01
4.570000000000000000e+02,1.300290229388155971e+01,1.360057481341151053e+01
4.580000000000000000e+02,1.299175808582361036e+01,1.358158630855273330e+01
4.590000000000000000e+02,1.298062381944525789e+01,1.356262595934609294e+01
4.600000000000000000e+02,1.296949957974926626e+01,1.354369332092222322e+01
4.610000000000000000e+02,1.295838526216274822e+01,1.352478874197105441e+01
4.620000000000000000e+02,1.294728095141080182e+01,1.350591178216950716e+01
4.630000000000000000e+02,1.293618654328075834e+01,1.348706278599634700e+01
4.640000000000000000e+02,1.292510212216959786e+01,1.346824131804593527e+01
4.650000000000000000e+02,1.291402758427353348e+01,1.344944771821496232e+01
4.660000000000000000e+02,1.290296301361350295e+01,1.343068155636842143e+01
4.670000000000000000e+02,1.289190830684076872e+01,1.341194316746833337e+01
4.680000000000000000e+02,1.288086354755447616e+01,1.339323212698557874e+01
