t,0.0006666667,0.002,0.003333333,0.004666667,0.006,0.007333333,0.008666667,0.01,0.01133333,0.01266667,0.014,0.01533333,0.01666667,0.018,0.01933333,0.02066667,0.022,0.02333333,0.02466667,0.026,0.02733333,0.02866667,0.03,0.03133333,0.03266667,0.034,0.03533333,0.03666667,0.038,0.03933333,0.04066667,0.042,0.04333333,0.04466667,0.046,0.04733333,0.04866667,0.05,0.05133333,0.05266667,0.054,0.05533333,0.05666667,0.058,0.05933333,0.06066667,0.062,0.06333333,0.06466667,0.066,0.06733333,0.06866667,0.07,0.07133333,0.07266667,0.074,0.07533333,0.07666667,0.078,0.07933333
390,1.478199,1.702484,1.936484,2.179073,2.424605,2.673113,2.924635,3.179206,3.436863,3.697644,3.961585,4.228725,4.499103,4.772758,5.049728,5.330053,5.613775,5.900934,6.191571,6.485728,6.783448,7.084773,7.389746,7.698412,8.010815,8.327,8.647012,8.970898,9.298704,9.630476,9.966264,10.30611,10.65008,10.9982,11.35054,11.70713,12.06805,12.43332,12.80302,13.17718,13.55587,13.93914,14.32704,14.71964,15.11698,15.51912,15.92613,16.33805,16.75495,17.1769,17.60394,18.03615,18.47357,18.91629,19.36433,19.81772,20.27617,20.73785,21.1923,21.58126
400,0.5812106,0.7953592,1.018834,1.250505,1.484989,1.722321,1.962535,2.205665,2.451747,2.700816,2.952909,3.208061,3.46631,3.727693,3.992249,4.260014,4.531027,4.805329,5.082958,5.363955,5.64836,5.936214,6.227559,6.522437,6.82089,7.122961,7.428695,7.738135,8.051325,8.368312,8.68914,9.013856,9.342507,9.67514,10.0118,10.35255,10.69742,11.04646,11.39974,11.75729,12.11918,12.48544,12.85615,13.23134,13.61107,13.9954,14.38439,14.77808,15.17654,15.57982,15.98799,16.4011,16.8192,17.24236,17.67064,18.10402,18.54226,18.98361,19.41815,19.79032
410,-0.2760948,-0.0716486,0.1417495,0.3629674,0.5868757,0.813507,1.042894,1.27507,1.510069,1.747925,1.988672,2.232346,2.478981,2.728614,2.981281,3.237017,3.495861,3.75785,4.023021,4.291414,4.563067,4.838019,5.116311,5.397982,5.683073,5.971626,6.263683,6.559285,6.858475,7.161297,7.467794,7.778012,8.091994,8.409786,8.731435,9.056986,9.386486,9.719984,10.05753,10.39917,10.74495,11.09492,11.44914,11.80766,12.17052,12.53778,12.9095,13.28572,13.66651,14.05191,14.44198,14.83678,15.23637,15.64079,16.05011,16.46432,16.88318,17.30506,17.72051,18.07654
420,-1.095374,-0.9002139,-0.6964621,-0.4852495,-0.2714647,-0.05507641,0.1639468,0.3856368,0.6100259,0.8371468,1.067032,1.299716,1.535233,1.773615,2.014898,2.259118,2.506309,2.756508,3.009751,3.266075,3.525516,3.788113,4.053904,4.322928,4.595223,4.870829,5.149786,5.432135,5.717916,6.007172,6.299943,6.596273,6.896204,7.19978,7.507046,7.818045,8.132822,8.451425,8.773897,9.100287,9.430642,9.76501,10.10344,10.44598,10.79268,11.14358,11.49875,11.85824,12.22208,12.59035,12.96308,13.34034,13.72218,14.10865,14.49981,14.89564,15.29594,15.69914,16.09628,16.43683
430,-1.878222,-1.691947,-1.497428,-1.295791,-1.091695,-0.8851106,-0.6760069,-0.4643536,-0.2501199,-0.03327452,0.1862143,0.4083785,0.6332506,0.8608633,1.09125,1.324444,1.56048,1.799391,2.041213,2.285981,2.533731,2.784499,3.038321,3.295234,3.555276,3.818485,4.084899,4.354556,4.627496,4.903759,5.183385,5.466415,5.75289,6.042851,6.336341,6.633402,6.934078,7.238412,7.54645,7.858234,8.173812,8.493228,8.816529,9.143763,9.474976,9.810218,10.14954,10.49298,10.8406,11.19245,11.54857,11.90903,12.27386,12.64313,13.01688,13.39511,13.77761,14.16291,14.5425,14.86818
440,-2.626172,-2.448398,-2.262714,-2.07024,-1.875416,-1.678212,-1.478601,-1.276553,-1.072039,-0.8650274,-0.6554891,-0.4433932,-0.2287087,-0.01140408,0.2085524,0.431193,0.6565502,0.8846571,1.115547,1.349253,1.585811,1.825254,2.067617,2.312937,2.561248,2.812587,3.066991,3.324497,3.585142,3.848965,4.116004,4.386299,4.659887,4.936811,5.217109,5.500823,5.787994,6.078665,6.372877,6.670674,6.972098,7.277195,7.586007,7.898582,8.214963,8.535197,8.859332,9.187413,9.51949,9.85561,10.19582,10.54018,10.88872,11.24151,11.59858,11.95995,12.3254,12.69356,13.05632,13.36773
450,-3.340696,-3.171054,-2.993824,-2.810117,-2.624164,-2.435937,-2.245409,-2.052552,-1.857337,-1.659736,-1.459719,-1.257258,-1.052323,-0.8448832,-0.6349084,-0.4223679,-0.2072305,0.01053539,0.2309617,0.4540808,0.6799254,0.9085287,1.139924,1.374145,1.611227,1.851204,2.094111,2.339984,2.58886,2.840773,3.095762,3.353863,3.615115,3.879555,4.147223,4.418157,4.692397,4.969984,5.250958,5.53536,5.823232,6.114615,6.409553,6.708089,7.010265,7.316128,7.62572,7.939088,8.256277,8.577334,8.902306,9.23124,9.564184,9.901185,10.24229,10.58749,10.93662,11.28834,11.63497,11.93269
460,-4.023212,-3.861348,-3.692206,-3.516885,-3.339418,-3.159779,-2.97794,-2.793876,-2.607559,-2.418961,-2.228055,-2.034813,-1.839206,-1.641205,-1.440781,-1.237906,-1.032548,-0.8246775,-0.6142643,-0.4012772,-0.1856849,0.03254436,0.2534427,0.4770425,0.7033767,0.9324786,1.164382,1.39912,1.636729,1.877242,2.120696,2.367126,2.616567,2.869058,3.124634,3.383333,3.645194,3.910255,4.178554,4.450132,4.725027,5.003281,5.284934,5.570027,5.858602,6.150702,6.446369,6.745648,7.048581,7.355213,7.665589,7.979755,8.297756,8.619638,8.945441,9.275173,9.608654,9.944639,10.27582,10.5604
470,-4.675081,-4.520655,-4.359249,-4.19195,-4.0226,-3.851175,-3.677649,-3.501995,-3.324189,-3.144204,-2.962014,-2.777591,-2.590908,-2.401937,-2.210652,-2.017023,-1.821022,-1.62262,-1.421787,-1.218495,-1.012713,-0.80441,-0.5935564,-0.3801207,-0.1640714,0.05462333,0.2759958,0.5000785,0.7269046,0.9565074,1.188921,1.424179,1.662317,1.903369,2.147372,2.39436,2.644371,2.897441,3.153608,3.412909,3.675382,3.941066,4.21,4.482224,4.757777,5.036701,5.319036,5.604824,5.894107,6.186927,6.483328,6.783352,7.087045,7.394449,7.705603,8.020515,8.339017,8.659928,8.9763,9.248288
480,-5.297611,-5.150297,-4.996289,-4.836662,-4.675075,-4.511506,-4.345929,-4.178321,-4.008655,-3.836908,-3.663054,-3.487067,-3.30892,-3.128588,-2.946044,-2.76126,-2.57421,-2.384866,-2.193199,-1.999182,-1.802785,-1.603979,-1.402736,-1.199026,-0.992817,-0.7840801,-0.5727842,-0.3588978,-0.1423895,0.07677279,0.2986215,0.5231894,0.7505096,0.9806157,1.213542,1.449322,1.687992,1.929586,2.17414,2.42169,2.672273,2.925926,3.182685,3.44259,3.705678,3.971989,4.241561,4.514434,4.790649,5.070246,5.353267,5.639753,5.929746,6.223289,6.520417,6.82114,7.125298,7.431773,7.73396,7.99387
490,-5.892057,-5.751543,-5.60461,-5.452318,-5.298155,-5.142098,-4.984123,-4.824208,-4.662328,-4.498459,-4.332577,-4.164657,-3.994675,-3.822605,-3.648421,-3.472098,-3.29361,-3.112929,-2.93003,-2.744884,-2.557466,-2.367746,-2.175696,-1.981288,-1.784494,-1.585284,-1.383628,-1.179497,-0.9728606,-0.7636875,-0.5519472,-0.3376082,-0.1206388,0.09899324,0.3213204,0.5463756,0.7741923,1.004804,1.238245,1.47455,1.713754,1.955892,2.201,2.449115,2.700272,2.95451,3.211866,3.472378,3.736084,4.003024,4.273237,4.546763,4.823643,5.103915,5.387617,5.674755,5.965181,6.257835,6.546436,6.794765
500,-6.459627,-6.325612,-6.185443,-6.040165,-5.8931,-5.744225,-5.593519,-5.44096,-5.286524,-5.130188,-4.97193,-4.811725,-4.64955,-4.48538,-4.319192,-4.15096,-3.980659,-3.808265,-3.63375,-3.45709,-3.278259,-3.097228,-2.913972,-2.728463,-2.540674,-2.350577,-2.158143,-1.963343,-1.76615,-1.566533,-1.364463,-1.15991,-0.9528429,-0.7432317,-0.5310451,-0.3162514,-0.09881871,0.1212852,0.344093,0.5696378,0.7979532,1.029073,1.263031,1.499863,1.739604,1.982289,2.227954,2.476635,2.72837,2.983197,3.241151,3.502273,3.766601,4.034172,4.305021,4.579157,4.856438,5.135859,5.41145,5.648681
510,-7.001478,-6.873675,-6.739973,-6.601399,-6.461119,-6.319111,-6.175354,-6.029827,-5.882508,-5.733374,-5.582405,-5.429576,-5.274866,-5.118251,-4.959707,-4.799212,-4.636741,-4.47227,-4.305774,-4.137228,-3.966608,-3.793888,-3.619041,-3.442043,-3.262866,-3.081484,-2.89787,-2.711996,-2.523835,-2.333359,-2.140538,-1.945346,-1.747751,-1.547726,-1.34524,-1.140262,-0.9327636,-0.7227123,-0.5100773,-0.2948268,-0.0769288,0.1436491,0.3669398,0.5929765,0.8217929,1.053423,1.287901,1.525263,1.765543,2.008777,2.255001,2.504252,2.756568,3.011984,3.270533,3.532224,3.796924,4.06368,4.326814,4.553409
520,-7.518722,-7.396856,-7.269335,-7.13717,-7.003374,-6.86793,-6.730815,-6.592011,-6.451495,-6.309246,-6.165244,-6.019467,-5.871893,-5.7225,-5.571266,-5.418167,-5.263182,-5.106286,-4.947457,-4.78667,-4.623901,-4.459127,-4.292322,-4.123462,-3.95252,-3.779473,-3.604293,-3.426955,-3.247432,-3.065697,-2.881723,-2.695483,-2.506948,-2.316091,-2.122883,-1.927295,-1.729298,-1.528862,-1.325958,-1.120555,-0.9126222,-0.7021288,-0.4890433,-0.273334,-0.05496856,0.1660855,0.3898613,0.6163922,0.8457119,1.077855,1.312855,1.550749,1.79157,2.035355,2.282134,2.531917,2.784577,3.039212,3.290422,3.506827
530,-8.012427,-7.896233,-7.77462,-7.648579,-7.520982,-7.39181,-7.261044,-7.128664,-6.99465,-6.858983,-6.721641,-6.582604,-6.441852,-6.299362,-6.155114,-6.009087,-5.861257,-5.711603,-5.560103,-5.406733,-5.251471,-5.094294,-4.935177,-4.774097,-4.61103,-4.445952,-4.278837,-4.10966,-3.938397,-3.765021,-3.589506,-3.411826,-3.231956,-3.049866,-2.865531,-2.678923,-2.490013,-2.298774,-2.105176,-1.909191,-1.71079,-1.509942,-1.306618,-1.100787,-0.8924182,-0.6814807,-0.4679428,-0.2517725,-0.03293749,0.188595,0.4128581,0.6398854,0.8697107,1.102368,1.337886,1.576275,1.817416,2.060452,2.300248,2.506892
540,-8.483617,-8.372841,-8.256874,-8.136685,-8.01501,-7.891833,-7.767134,-7.640894,-7.513094,-7.383716,-7.252739,-7.120144,-6.985911,-6.85002,-6.71245,-6.57318,-6.43219,-6.289459,-6.144964,-5.998684,-5.850598,-5.700683,-5.548915,-5.395274,-5.239734,-5.082274,-4.922869,-4.761495,-4.598128,-4.432744,-4.265317,-4.095823,-3.924236,-3.75053,-3.574679,-3.396657,-3.216437,-3.033992,-2.849294,-2.662316,-2.473029,-2.281406,-2.087417,-1.891034,-1.692226,-1.490964,-1.287218,-1.080958,-0.8721512,-0.6607676,-0.4467752,-0.2301419,-0.01083532,0.2111767,0.4359231,0.6634124,0.8935328,1.125471,1.354344,1.551642
550,-8.933273,-8.827674,-8.7171,-8.602503,-8.486488,-8.369038,-8.250135,-8.129762,-8.0079,-7.884531,-7.759637,-7.633197,-7.505195,-7.375609,-7.24442,-7.111609,-6.977156,-6.84104,-6.703241,-6.563738,-6.42251,-6.279535,-6.134793,-5.988261,-5.839916,-5.689738,-5.537703,-5.383788,-5.22797,-5.070226,-4.910531,-4.748862,-4.585194,-4.419503,-4.251764,-4.081951,-3.910039,-3.736002,-3.559813,-3.381447,-3.200876,-3.018073,-2.833011,-2.645662,-2.455997,-2.263988,-2.069606,-1.872822,-1.673607,-1.471929,-1.26776,-1.061067,-0.851821,-0.6399903,-0.4255473,-0.2084834,0.01109551,0.2324182,0.4508399,0.6391873
560,-9.362339,-9.261684,-9.156263,-9.047007,-8.936398,-8.82442,-8.711055,-8.596287,-8.480099,-8.362472,-8.243388,-8.122831,-8.00078,-7.877219,-7.752129,-7.625489,-7.497282,-7.367488,-7.236088,-7.10306,-6.968386,-6.832045,-6.694016,-6.554278,-6.41281,-6.269592,-6.124601,-5.977815,-5.829212,-5.67877,-5.526466,-5.372277,-5.216179,-5.058149,-4.898164,-4.736199,-4.572229,-4.40623,-4.238176,-4.068043,-3.895805,-3.721435,-3.544907,-3.366196,-3.185272,-3.002111,-2.816683,-2.62896,-2.438915,-2.246519,-2.051743,-1.854557,-1.654931,-1.452837,-1.248247,-1.041154,-0.831657,-0.620488,-0.4120649,-0.2322853
570,-9.771717,-9.675784,-9.575285,-9.471131,-9.365687,-9.258935,-9.150861,-9.041448,-8.930678,-8.818536,-8.705004,-8.590066,-8.473703,-8.355898,-8.236633,-8.11589,-7.993651,-7.869897,-7.74461,-7.61777,-7.489358,-7.359355,-7.227741,-7.094496,-6.9596,-6.823032,-6.684773,-6.5448,-6.403092,-6.259629,-6.114388,-5.967347,-5.818485,-5.667778,-5.515203,-5.360739,-5.20436,-5.046045,-4.885767,-4.723504,-4.559231,-4.392923,-4.224554,-4.054099,-3.881533,-3.706829,-3.529961,-3.350902,-3.169626,-2.986103,-2.800308,-2.612211,-2.421784,-2.229,-2.033832,-1.836273,-1.636417,-1.434958,-1.236099,-1.06452
580,-10.16227,-10.07085,-9.975053,-9.875772,-9.775259,-9.6735,-9.570479,-9.46618,-9.360587,-9.253684,-9.145455,-9.035884,-8.924954,-8.812647,-8.698948,-8.583838,-8.4673,-8.349316,-8.229869,-8.108941,-7.986512,-7.862565,-7.73708,-7.610038,-7.481421,-7.351208,-7.21938,-7.085917,-6.950798,-6.814004,-6.675512,-6.535303,-6.393354,-6.249645,-6.104154,-5.956857,-5.807734,-5.656761,-5.503916,-5.349175,-5.192514,-5.033911,-4.873341,-4.710779,-4.546201,-4.379582,-4.210896,-4.040119,-3.867224,-3.692185,-3.514975,-3.335567,-3.153935,-2.970052,-2.783892,-2.595448,-2.40481,-2.212636,-2.022923,-1.859192
590,-10.53484,-10.44772,-10.35641,-10.26179,-10.16598,-10.06899,-9.970797,-9.871383,-9.770733,-9.668835,-9.565671,-9.461226,-9.355484,-9.248429,-9.140046,-9.030316,-8.919224,-8.806753,-8.692885,-8.577603,-8.460889,-8.342727,-8.223097,-8.101982,-7.979363,-7.855222,-7.729539,-7.602295,-7.473471,-7.343048,-7.211005,-7.077323,-6.941981,-6.804958,-6.666234,-6.525788,-6.383597,-6.239641,-6.093898,-5.946345,-5.79696,-5.64572,-5.492603,-5.337584,-5.180641,-5.021749,-4.860884,-4.698022,-4.533138,-4.366207,-4.197204,-4.026103,-3.852877,-3.677502,-3.499953,-3.320223,-3.138397,-2.955099,-2.774133,-2.61791
600,-10.89022,-10.8072,-10.72018,-10.63,-10.5387,-10.44626,-10.35267,-10.25792,-10.16199,-10.06487,-9.966542,-9.866993,-9.766206,-9.664167,-9.56086,-9.456269,-9.350378,-9.243171,-9.134632,-9.024744,-8.913489,-8.800852,-8.686816,-8.571361,-8.454472,-8.33613,-8.216317,-8.095014,-7.972204,-7.847868,-7.721986,-7.59454,-7.465509,-7.334874,-7.202616,-7.068714,-6.933148,-6.795896,-6.656939,-6.516254,-6.373821,-6.229617,-6.083621,-5.93581,-5.786163,-5.634655,-5.481264,-5.325967,-5.168739,-5.009557,-4.848397,-4.685234,-4.520043,-4.3528,-4.183482,-4.012081,-3.838677,-3.663865,-3.491261,-3.34222
610,-11.22916,-11.15007,-11.06714,-10.9812,-10.89419,-10.8061,-10.71691,-10.62661,-10.53519,-10.44263,-10.34892,-10.25405,-10.15799,-10.06075,-9.962286,-9.862602,-9.761678,-9.659499,-9.556048,-9.45131,-9.34527,-9.23791,-9.129214,-9.019167,-8.90775,-8.794947,-8.68074,-8.565113,-8.448047,-8.329525,-8.209527,-8.088037,-7.965036,-7.840504,-7.714422,-7.586772,-7.457534,-7.326687,-7.194213,-7.06009,-6.924298,-6.786817,-6.647625,-6.506702,-6.364024,-6.219572,-6.073323,-5.925253,-5.775342,-5.623565,-5.469899,-5.314322,-5.156809,-4.997337,-4.835885,-4.672444,-4.50709,-4.340388,-4.175778,-4.033606
620,-11.5524,-11.47705,-11.39803,-11.31614,-11.23323,-11.14929,-11.0643,-10.97825,-10.89114,-10.80294,-10.71364,-10.62322,-10.53169,-10.43901,-10.34518,-10.25018,-10.154,-10.05662,-9.95803,-9.858211,-9.757149,-9.654828,-9.551234,-9.446349,-9.340158,-9.232645,-9.123793,-9.013585,-8.902005,-8.789035,-8.674659,-8.558858,-8.441615,-8.322911,-8.20273,-8.081051,-7.957857,-7.833129,-7.706847,-7.578992,-7.449545,-7.318486,-7.185794,-7.05145,-6.915432,-6.777721,-6.638294,-6.49713,-6.354208,-6.209506,-6.063002,-5.914673,-5.764497,-5.61245,-5.458514,-5.302679,-5.145018,-4.986066,-4.829097,-4.693494
630,-11.86064,-11.78887,-11.71358,-11.63555,-11.55655,-11.47657,-11.39559,-11.31361,-11.2306,-11.14655,-11.06146,-10.97531,-10.88809,-10.79978,-10.71037,-10.61984,-10.52819,-10.43539,-10.34144,-10.24632,-10.15001,-10.0525,-9.953774,-9.853819,-9.752619,-9.650156,-9.546417,-9.441385,-9.335044,-9.227376,-9.118367,-9.007999,-8.896255,-8.783119,-8.668571,-8.552596,-8.435175,-8.31629,-8.195923,-8.074055,-7.950668,-7.825743,-7.69926,-7.5712,-7.441544,-7.310271,-7.177362,-7.042795,-6.90655,-6.768607,-6.628944,-6.48754,-6.344372,-6.19942,-6.052664,-5.904097,-5.753785,-5.602239,-5.452572,-5.323249
640,-12.15455,-12.08619,-12.01446,-11.94012,-11.86486,-11.78866,-11.7115,-11.63339,-11.5543,-11.47423,-11.39316,-11.31107,-11.22797,-11.14382,-11.05863,-10.97237,-10.88504,-10.79662,-10.7071,-10.61646,-10.52469,-10.43177,-10.3377,-10.24245,-10.14601,-10.04837,-9.949517,-9.849426,-9.748087,-9.645483,-9.541599,-9.436419,-9.329926,-9.222104,-9.112938,-9.002409,-8.8905,-8.777196,-8.662477,-8.546327,-8.428728,-8.30966,-8.189107,-8.06705,-7.943469,-7.818346,-7.691662,-7.563396,-7.433529,-7.302042,-7.168914,-7.034124,-6.897652,-6.759477,-6.619581,-6.477955,-6.334665,-6.190194,-6.047504,-5.924186
650,-12.43478,-12.36967,-12.30133,-12.23052,-12.15882,-12.08622,-12.01272,-11.93831,-11.86296,-11.78668,-11.70944,-11.63124,-11.55206,-11.47189,-11.39073,-11.30855,-11.22534,-11.1411,-11.0558,-10.96944,-10.882,-10.79347,-10.70383,-10.61308,-10.52119,-10.42816,-10.33396,-10.23859,-10.14202,-10.04425,-9.94526,-9.845033,-9.743554,-9.640808,-9.536778,-9.431449,-9.324805,-9.216829,-9.107504,-8.996813,-8.88474,-8.771267,-8.656377,-8.540051,-8.422273,-8.303023,-8.182283,-8.060035,-7.93626,-7.810938,-7.684051,-7.555579,-7.425502,-7.2938,-7.160455,-7.025461,-6.888879,-6.751166,-6.615142,-6.497561
660,-12.70193,-12.63992,-12.57483,-12.50737,-12.43907,-12.36992,-12.29991,-12.22902,-12.15725,-12.08457,-12.011,-11.9365,-11.86107,-11.7847,-11.70738,-11.62909,-11.54982,-11.46956,-11.3883,-11.30602,-11.22272,-11.13837,-11.05297,-10.96651,-10.87896,-10.79032,-10.70057,-10.6097,-10.5177,-10.42454,-10.33022,-10.23472,-10.13803,-10.04013,-9.941003,-9.840639,-9.73902,-9.636131,-9.531955,-9.426478,-9.319681,-9.211549,-9.102066,-8.991213,-8.878975,-8.765333,-8.65027,-8.533768,-8.41581,-8.296377,-8.17545,-8.05301,-7.92904,-7.80352,-7.676433,-7.547772,-7.417595,-7.286338,-7.156681,-7.044585
670,-12.9566,-12.89755,-12.83555,-12.7713,-12.70625,-12.64038,-12.57369,-12.50617,-12.4378,-12.36858,-12.29849,-12.22753,-12.15568,-12.08293,-12.00928,-11.9347,-11.85919,-11.78273,-11.70532,-11.62694,-11.54759,-11.46723,-11.38588,-11.30351,-11.2201,-11.13566,-11.05015,-10.96358,-10.87593,-10.78717,-10.69731,-10.60633,-10.5142,-10.42093,-10.32648,-10.23086,-10.13404,-10.036,-9.936745,-9.836244,-9.734485,-9.631452,-9.52713,-9.421503,-9.314554,-9.206266,-9.096624,-8.985608,-8.873204,-8.759393,-8.644157,-8.527478,-8.40934,-8.289723,-8.168611,-8.045998,-7.921938,-7.796845,-7.673271,-7.566413
680,-13.19935,-13.14312,-13.08407,-13.02288,-12.96092,-12.89819,-12.83467,-12.77036,-12.70525,-12.63931,-12.57256,-12.50497,-12.43653,-12.36724,-12.29708,-12.22605,-12.15412,-12.0813,-12.00756,-11.9329,-11.85731,-11.78077,-11.70327,-11.62481,-11.54536,-11.46491,-11.38346,-11.30099,-11.21749,-11.13294,-11.04734,-10.96066,-10.87289,-10.78403,-10.69406,-10.60295,-10.51071,-10.41732,-10.32275,-10.227,-10.13005,-10.03188,-9.932487,-9.831848,-9.729948,-9.626772,-9.522303,-9.416526,-9.309424,-9.20098,-9.091177,-8.979999,-8.867428,-8.753447,-8.63804,-8.521201,-8.402982,-8.283777,-8.16601,-8.064159
690,-13.43071,-13.37718,-13.32095,-13.26267,-13.20367,-13.14392,-13.08343,-13.02218,-12.96017,-12.89738,-12.8338,-12.76943,-12.70425,-12.63826,-12.57144,-12.50378,-12.43528,-12.36591,-12.29568,-12.22457,-12.15257,-12.07967,-12.00585,-11.93111,-11.85544,-11.77881,-11.70123,-11.62267,-11.54313,-11.4626,-11.38105,-11.29848,-11.21488,-11.13023,-11.04452,-10.95774,-10.86986,-10.78089,-10.6908,-10.59958,-10.50722,-10.4137,-10.31901,-10.22314,-10.12605,-10.02776,-9.928228,-9.827451,-9.72541,-9.62209,-9.517474,-9.411546,-9.30429,-9.19569,-9.085729,-8.974404,-8.861761,-8.748175,-8.635955,-8.538885
700,-13.65122,-13.60025,-13.5467,-13.49121,-13.43502,-13.37813,-13.32052,-13.2622,-13.20314,-13.14335,-13.0828,-13.0215,-12.95943,-12.89658,-12.83294,-12.76851,-12.70327,-12.63721,-12.57032,-12.5026,-12.43402,-12.36459,-12.29429,-12.2231,-12.15103,-12.07805,-12.00415,-11.92933,-11.85357,-11.77686,-11.69919,-11.62055,-11.54092,-11.46029,-11.37864,-11.29598,-11.21228,-11.12753,-11.04171,-10.95482,-10.86684,-10.77775,-10.68755,-10.59622,-10.50374,-10.4101,-10.31528,-10.21927,-10.12206,-10.02363,-9.923969,-9.823053,-9.720871,-9.617406,-9.512645,-9.406582,-9.299262,-9.191042,-9.084117,-8.991613
710,-13.86135,-13.81283,-13.76184,-13.709,-13.6555,-13.60133,-13.54648,-13.49094,-13.4347,-13.37776,-13.32011,-13.26173,-13.20263,-13.14278,-13.08218,-13.02082,-12.95869,-12.89578,-12.83209,-12.76759,-12.70229,-12.63617,-12.56922,-12.50142,-12.43278,-12.36328,-12.2929,-12.22164,-12.14949,-12.07643,-12.00246,-11.92756,-11.85171,-11.77492,-11.69716,-11.61843,-11.5387,-11.45798,-11.37624,-11.29348,-11.20968,-11.12482,-11.0389,-10.95191,-10.86382,-10.77462,-10.6843,-10.59285,-10.50025,-10.40649,-10.31155,-10.21541,-10.11807,-10.01951,-9.919712,-9.818672,-9.716433,-9.613334,-9.511464,-9.423321
720,-14.06158,-14.0154,-13.96685,-13.91654,-13.8656,-13.81402,-13.7618,-13.70891,-13.65537,-13.60116,-13.54626,-13.49068,-13.43439,-13.37741,-13.31971,-13.26128,-13.20212,-13.14222,-13.08157,-13.02015,-12.95797,-12.895,-12.83124,-12.76669,-12.70132,-12.63513,-12.56812,-12.50026,-12.43155,-12.36197,-12.29152,-12.22019,-12.14796,-12.07483,-12.00077,-11.92579,-11.84986,-11.77298,-11.69513,-11.61631,-11.5365,-11.45568,-11.37385,-11.29098,-11.20708,-11.12213,-11.0361,-10.949,-10.8608,-10.77149,-10.68105,-10.58949,-10.49677,-10.40288,-10.30782,-10.21157,-10.11418,-10.01597,-9.918926,-9.834946
730,-14.25237,-14.20841,-14.16219,-14.11429,-14.06579,-14.01669,-13.96697,-13.91662,-13.86564,-13.81402,-13.76176,-13.70884,-13.65525,-13.60099,-13.54605,-13.49042,-13.4341,-13.37706,-13.31931,-13.26083,-13.20162,-13.14167,-13.08096,-13.01949,-12.95725,-12.89422,-12.83041,-12.76579,-12.70036,-12.63411,-12.56703,-12.4991,-12.43032,-12.36067,-12.29015,-12.21874,-12.14644,-12.07322,-11.99909,-11.92402,-11.84801,-11.77105,-11.69311,-11.6142,-11.53429,-11.45338,-11.37145,-11.28849,-11.20449,-11.11943,-11.0333,-10.94609,-10.85778,-10.76836,-10.67781,-10.58614,-10.49338,-10.39983,-10.30739,-10.22739
740,-14.43414,-14.3923,-14.3483,-14.3027,-14.25653,-14.20979,-14.16245,-14.11452,-14.06599,-14.01685,-13.96709,-13.91671,-13.86569,-13.81404,-13.76173,-13.70877,-13.65514,-13.60084,-13.54586,-13.49018,-13.43381,-13.37672,-13.31892,-13.2604,-13.20113,-13.14113,-13.08037,-13.01884,-12.95654,-12.89346,-12.82958,-12.7649,-12.69941,-12.63309,-12.56594,-12.49795,-12.4291,-12.35938,-12.28879,-12.2173,-12.14492,-12.07163,-11.99742,-11.92227,-11.84617,-11.76912,-11.6911,-11.6121,-11.5321,-11.45109,-11.36907,-11.28601,-11.20191,-11.11674,-11.03051,-10.9432,-10.85485,-10.76576,-10.67771,-10.6015
750,-14.60731,-14.56749,-14.52561,-14.4822,-14.43825,-14.39375,-14.34869,-14.30307,-14.25687,-14.21009,-14.16272,-14.11476,-14.0662,-14.01702,-13.96723,-13.91681,-13.86575,-13.81406,-13.76171,-13.70871,-13.65504,-13.6007,-13.54567,-13.48995,-13.43353,-13.3764,-13.31855,-13.25997,-13.20066,-13.14059,-13.07978,-13.0182,-12.95584,-12.8927,-12.82876,-12.76402,-12.69847,-12.63208,-12.56487,-12.4968,-12.42788,-12.3581,-12.28743,-12.21587,-12.14341,-12.07004,-11.99575,-11.92052,-11.84434,-11.7672,-11.68909,-11.61,-11.52991,-11.44881,-11.36669,-11.28354,-11.19941,-11.11456,-11.0307,-10.95811
760,-14.77227,-14.73438,-14.69451,-14.6532,-14.61137,-14.56901,-14.52612,-14.48269,-14.43871,-14.39419,-14.3491,-14.30344,-14.25722,-14.21041,-14.16301,-14.11501,-14.06641,-14.0172,-13.96737,-13.91692,-13.86583,-13.81409,-13.76171,-13.70866,-13.65495,-13.60056,-13.54549,-13.48972,-13.43326,-13.37608,-13.31818,-13.25955,-13.20019,-13.14007,-13.0792,-13.01756,-12.95515,-12.89195,-12.82795,-12.76315,-12.69753,-12.63108,-12.5638,-12.49567,-12.42668,-12.35682,-12.28608,-12.21445,-12.14191,-12.06846,-11.99409,-11.91878,-11.84251,-11.76529,-11.68709,-11.60792,-11.5278,-11.447,-11.36715,-11.29801
770,-14.9294,-14.89334,-14.8554,-14.81608,-14.77627,-14.73595,-14.69513,-14.65379,-14.61194,-14.56956,-14.52664,-14.48319,-14.43918,-14.39463,-14.34951,-14.30383,-14.25757,-14.21073,-14.1633,-14.11527,-14.06664,-14.01739,-13.96753,-13.91704,-13.86591,-13.81413,-13.76171,-13.70862,-13.65487,-13.60044,-13.54532,-13.48951,-13.433,-13.37577,-13.31782,-13.25914,-13.19973,-13.13956,-13.07863,-13.01694,-12.95447,-12.89121,-12.82715,-12.76229,-12.6966,-12.63009,-12.56274,-12.49454,-12.42548,-12.35555,-12.28474,-12.21303,-12.14042,-12.06689,-11.99244,-11.91705,-11.84077,-11.76383,-11.6878,-11.62196
