,time,th,enta,entaq,P_AQ,EA,EAQ
231,38.0,1.0,2.9994247266170637,2.9994554700198415,4.2416582940372516e-05,-2.0786521577697563,-2.078694574380179
232,38.0,1.2,2.99984123147795,2.99987155102503,4.194348488802044e-05,-2.079222261313521,-2.0792642048423677
233,38.0,1.4,2.999941763151163,2.999972212395349,4.2194643339721424e-05,-2.0793608405641657,-2.079403035258427
234,39.0,0.4,2.9954578854599054,2.9954926050353774,4.775412759601859e-05,-2.0733574698779464,-2.0734052241275105
235,39.0,0.6,2.9970742145768776,2.997109327103695,4.8186817997313306e-05,-2.075492557487366,-2.075540744340388
236,39.0,0.8,2.998501503388235,2.9985337963764707,4.4408432850640224e-05,-2.077401692387755,-2.077446100861468
237,39.0,1.0,2.999429945287698,2.999460447251984,4.2086096744749964e-05,-2.0786592835171995,-2.078701369643009
238,39.0,1.2,2.999844798462455,2.999874699725864,4.1368253267878926e-05,-2.0792271733353678,-2.0792685416273295
239,39.0,1.4,2.9999440391976746,2.9999741340813952,4.170317475700337e-05,-2.0793639922217566,-2.079405695438599
240,40.0,0.4,2.99546379355792,2.9954985342671394,4.7774805675542286e-05,-2.0733651233023,-2.073412898230762
241,40.0,0.6,2.9970771085441528,2.997112223890215,4.816303065081366e-05,-2.0754964063329004,-2.075544569474665
242,40.0,0.8,2.998502575759717,2.9985351182921085,4.473708159865836e-05,-2.077403110633909,-2.077447847770559
