t,Ti_20C,Ti_40C,Ti_60C,Ti_80C
1.468000000000000000e+03,4.057543574984808776e-01,8.115087149969617553e-01,1.217263072495438747e+00,1.623017429993923511e+00
1.468500000000000000e+03,4.051903363121120427e-01,8.103806726242240854e-01,1.215571008936331410e+00,1.620761345248448171e+00
1.469000000000000000e+03,4.046270991466482392e-01,8.092541982932964784e-01,1.213881297439941775e+00,1.618508396586592957e+00
1.469500000000000000e+03,4.040646449122571870e-01,8.081292898245143741e-01,1.212193934736766732e+00,1.616258579649028748e+00
1.470000000000000000e+03,4.035029725206205065e-01,8.070059450412410129e-01,1.210508917561855524e+00,1.614011890082482026e+00
1.470500000000000000e+03,4.029420808849330515e-01,8.058841617698661031e-01,1.208826242654794214e+00,1.611768323539732206e+00
1.471000000000000000e+03,4.023819689199009120e-01,8.047639378398018239e-01,1.207145906759698351e+00,1.609527875679603648e+00
1.471500000000000000e+03,4.018226355417391371e-01,8.036452710834782742e-01,1.205467906625210972e+00,1.607290542166956548e+00
1.472000000000000000e+03,4.012640796681667399e-01,8.025281593363334798e-01,1.203792239004495057e+00,1.605056318672666960e+00
1.472500000000000000e+03,4.007063002184103051e-01,8.014126004368206102e-01,1.202118900655225309e+00,1.602825200873641220e+00
1.473000000000000000e+03,4.001492961131971615e-01,8.002985922263943230e-01,1.200447888339586155e+00,1.600597184452788646e+00
1.473500000000000000e+03,3.995930662747550488e-01,7.991861325495100976e-01,1.198779198824259096e+00,1.598372265099020195e+00
1.474000000000000000e+03,3.990376096268099526e-01,7.980752192536199052e-01,1.197112828880423585e+00,1.596150438507239810e+00
1.474500000000000000e+03,3.984829250945842727e-01,7.969658501891685454e-01,1.195448775283746379e+00,1.593931700378337091e+00
1.475000000000000000e+03,3.979290116047936032e-01,7.958580232095872065e-01,1.193787034814374204e+00,1.591716046419174413e+00
1.475500000000000000e+03,3.973758680856462888e-01,7.947517361712925776e-01,1.192127604256931761e+00,1.589503472342585155e+00
1.476000000000000000e+03,3.968234934668396496e-01,7.936469869336792993e-01,1.190470480400515507e+00,1.587293973867358599e+00
1.476500000000000000e+03,3.962718866795605366e-01,7.925437733591210732e-01,1.188815660038677002e+00,1.585087546718242146e+00
1.477000000000000000e+03,3.957210466564791695e-01,7.914420933129583391e-01,1.187163139969434678e+00,1.582884186625916678e+00
1.477500000000000000e+03,3.951709723317513578e-01,7.903419446635027157e-01,1.185512916995249855e+00,1.580683889327005431e+00
1.478000000000000000e+03,3.946216626410127826e-01,7.892433252820255651e-01,1.183864987923036072e+00,1.578486650564051130e+00
1.478500000000000000e+03,3.940731165213804399e-01,7.881462330427608798e-01,1.182219349564137101e+00,1.576292466085521760e+00
1.479000000000000000e+03,3.935253329114475895e-01,7.870506658228951791e-01,1.180575998734339827e+00,1.574101331645790358e+00
1.479500000000000000e+03,3.929783107512829776e-01,7.859566215025659552e-01,1.178934932253844714e+00,1.571913243005131910e+00
1.480000000000000000e+03,3.924320489824294489e-01,7.848640979648588978e-01,1.177296146947283351e+00,1.569728195929717796e+00
1.480500000000000000e+03,3.918865465478996168e-01,7.837730930957992337e-01,1.175659639643694465e+00,1.567546186191598467e+00
1.481000000000000000e+03,3.913418023921779176e-01,7.826836047843558353e-01,1.174025407176529923e+00,1.565367209568711671e+00
1.481500000000000000e+03,3.907978154612134492e-01,7.815956309224268983e-01,1.172393446383634741e+00,1.563191261844853797e+00
1.482000000000000000e+03,3.902545847024217474e-01,7.805091694048434947e-01,1.170763754107261967e+00,1.561018338809686989e+00
1.482500000000000000e+03,3.897121090646815667e-01,7.794242181293631333e-01,1.169136327194039593e+00,1.558848436258726267e+00
1.483000000000000000e+03,3.891703874983322153e-01,7.783407749966644307e-01,1.167511162494994092e+00,1.556681549993328861e+00
1.483500000000000000e+03,3.886294189551728340e-01,7.772588379103456679e-01,1.165888256865514894e+00,1.554517675820691336e+00
1.484000000000000000e+03,3.880892023884590647e-01,7.761784047769181294e-01,1.164267607165374363e+00,1.552356809553836259e+00
1.484500000000000000e+03,3.875497367529013859e-01,7.750994735058027718e-01,1.162649210258700272e+00,1.550198947011605544e+00
1.485000000000000000e+03,3.870110210046641686e-01,7.740220420093283371e-01,1.161033063013988675e+00,1.548044084018656674e+00
1.485500000000000000e+03,3.864730541013608467e-01,7.729461082027216934e-01,1.159419162304079487e+00,1.545892216405443387e+00
1.486000000000000000e+03,3.859358350020577477e-01,7.718716700041154954e-01,1.157807505006168691e+00,1.543743340008230991e+00
1.486500000000000000e+03,3.853993626672631012e-01,7.707987253345262024e-01,1.156198088001784363e+00,1.541597450669052405e+00
1.487000000000000000e+03,3.848636360589344774e-01,7.697272721178689547e-01,1.154590908176797104e+00,1.539454544235737909e+00
1.487500000000000000e+03,3.843286541404684065e-01,7.686573082809368129e-01,1.152985962421399169e+00,1.537314616561873626e+00
1.488000000000000000e+03,3.837944158767067071e-01,7.675888317534134142e-01,1.151383247630113127e+00,1.535177663506826828e+00
1.488500000000000000e+03,3.832609202339253840e-01,7.665218404678507680e-01,1.149782760701771878e+00,1.533043680935701536e+00
1.489000000000000000e+03,3.827281661798426216e-01,7.654563323596852431e-01,1.148184498539522203e+00,1.530912664719370486e+00
1.489500000000000000e+03,3.821961526836067935e-01,7.643923053672135870e-01,1.146588458050815440e+00,1.528784610734427174e+00
1.490000000000000000e+03,3.816648787158021805e-01,7.633297574316043610e-01,1.144994636147401490e+00,1.526659514863208722e+00
1.490500000000000000e+03,3.811343432484424198e-01,7.622686864968848397e-01,1.143403029745321486e+00,1.524537372993769679e+00
1.491000000000000000e+03,3.806045452549710051e-01,7.612090905099420102e-01,1.141813635764907575e+00,1.522418181019884020e+00
1.491500000000000000e+03,3.800754837102581218e-01,7.601509674205162437e-01,1.140226451130769592e+00,1.520301934841032487e+00
1.492000000000000000e+03,3.795471575905986494e-01,7.590943151811972989e-01,1.138641472771791285e+00,1.518188630362394598e+00
1.492500000000000000e+03,3.790195658737111062e-01,7.580391317474222124e-01,1.137058697621126990e+00,1.516078263494844425e+00
1.493000000000000000e+03,3.784927075387344853e-01,7.569854150774689705e-01,1.135478122616198071e+00,1.513970830154937941e+00
1.493500000000000000e+03,3.779665815662267003e-01,7.559331631324534007e-01,1.133899744698674050e+00,1.511866326264906801e+00
1.494000000000000000e+03,3.774411869381638640e-01,7.548823738763277280e-01,1.132323560814485708e+00,1.509764747752655456e+00
1.494500000000000000e+03,3.769165226379356803e-01,7.538330452758713607e-01,1.130749567913800879e+00,1.507666090551742721e+00
1.495000000000000000e+03,3.763925876503461110e-01,7.527851753006922220e-01,1.129177762951032005e+00,1.505570350601384444e+00
1.495500000000000000e+03,3.758693809616095449e-01,7.517387619232190898e-01,1.127608142884822140e+00,1.503477523846438180e+00
1.496000000000000000e+03,3.753469015593512426e-01,7.506938031187024851e-01,1.126040704678046733e+00,1.501387606237404970e+00
1.496500000000000000e+03,3.748251484326010630e-01,7.496502968652021259e-01,1.124475445297794529e+00,1.499300593730404252e+00
1.497000000000000000e+03,3.743041205717954623e-01,7.486082411435909245e-01,1.122912361715378449e+00,1.497216482287181849e+00
1.497500000000000000e+03,3.737838169687748291e-01,7.475676339375496582e-01,1.121351450906316272e+00,1.495135267875099316e+00
1.498000000000000000e+03,3.732642366167809311e-01,7.465284732335618623e-01,1.119792709850333967e+00,1.493056946467123725e+00
1.498500000000000000e+03,3.727453785104531958e-01,7.454907570209063916e-01,1.118236135531350817e+00,1.490981514041812783e+00
1.499000000000000000e+03,3.722272416458312638e-01,7.444544832916625277e-01,1.116681724937484521e+00,1.488908966583325055e+00
1.499500000000000000e+03,3.717098250203478282e-01,7.434196500406956565e-01,1.115129475061035214e+00,1.486839300081391313e+00
1.500000000000000000e+03,3.711931276328307994e-01,7.423862552656615987e-01,1.113579382898485237e+00,1.484772510531323197e+00
1.500500000000000000e+03,3.706771484834993080e-01,7.413542969669986160e-01,1.112031445450490930e+00,1.482708593933997232e+00
1.501000000000000000e+03,3.701618865739629283e-01,7.403237731479258565e-01,1.110485659721881735e+00,1.480647546295851713e+00
1.501500000000000000e+03,3.696473409072166261e-01,7.392946818144332521e-01,1.108942022721643106e+00,1.478589363628866504e+00
1.502000000000000000e+03,3.691335104876445894e-01,7.382670209752891788e-01,1.107400531462928273e+00,1.476534041950578358e+00
1.502500000000000000e+03,3.686203943210124567e-01,7.372407886420249135e-01,1.105861182963030265e+00,1.474481577284049827e+00
1.503000000000000000e+03,3.681079914144696486e-01,7.362159828289392971e-01,1.104323974243402118e+00,1.472431965657878594e+00
1.503500000000000000e+03,3.675963007765437052e-01,7.351926015530874103e-01,1.102788902329624232e+00,1.470385203106174821e+00
1.504000000000000000e+03,3.670853214171425072e-01,7.341706428342850144e-01,1.101255964251420361e+00,1.468341285668570029e+00
1.504500000000000000e+03,3.665750523475485023e-01,7.331501046950970046e-01,1.099725157042637624e+00,1.466300209390194009e+00
1.505000000000000000e+03,3.660654925804197046e-01,7.321309851608394093e-01,1.098196477741253174e+00,1.464261970321678819e+00
1.505500000000000000e+03,3.655566411297863638e-01,7.311132822595727276e-01,1.096669923389350210e+00,1.462226564519145455e+00
1.506000000000000000e+03,3.650484970110478566e-01,7.300969940220957133e-01,1.095145491033137519e+00,1.460193988044191427e+00
1.506500000000000000e+03,3.645410592409750183e-01,7.290821184819500367e-01,1.093623177722917283e+00,1.458164236963900073e+00
1.507000000000000000e+03,3.640343268377029262e-01,7.280686536754058524e-01,1.092102980513100619e+00,1.456137307350811705e+00
1.507500000000000000e+03,3.635282988207326205e-01,7.270565976414652409e-01,1.090584896462189368e+00,1.454113195282930482e+00
1.508000000000000000e+03,3.630229742109277180e-01,7.260459484218554360e-01,1.089068922632774550e+00,1.452091896843710872e+00
1.508500000000000000e+03,3.625183520305128027e-01,7.250367040610256053e-01,1.087555056091530581e+00,1.450073408122051211e+00
1.509000000000000000e+03,3.620144313030724814e-01,7.240288626061449628e-01,1.086043293909208618e+00,1.448057725212289926e+00
1.509500000000000000e+03,3.615112110535472767e-01,7.230224221070945534e-01,1.084533633160633892e+00,1.446044844214189107e+00
1.510000000000000000e+03,3.610086903082342369e-01,7.220173806164684738e-01,1.083026070924694162e+00,1.444034761232936948e+00
1.510500000000000000e+03,3.605068680947829951e-01,7.210137361895659902e-01,1.081520604284343268e+00,1.442027472379131980e+00
1.511000000000000000e+03,3.600057434421967129e-01,7.200114868843934257e-01,1.080017230326582034e+00,1.440022973768786851e+00
1.511500000000000000e+03,3.595053153808250301e-01,7.190106307616500603e-01,1.078515946142467374e+00,1.438021261523300121e+00
1.512000000000000000e+03,3.590055829423685063e-01,7.180111658847370126e-01,1.077016748827097636e+00,1.436022331769474025e+00
1.512500000000000000e+03,3.585065451598716257e-01,7.170130903197432515e-01,1.075519635479610159e+00,1.434026180639486503e+00
1.513000000000000000e+03,3.580082010677251292e-01,7.160164021354502584e-01,1.074024603203169059e+00,1.432032804270900517e+00
1.513500000000000000e+03,3.575105497016590195e-01,7.150210994033180389e-01,1.072531649104973450e+00,1.430042198806636078e+00
1.514000000000000000e+03,3.570135900987480015e-01,7.140271801974960031e-01,1.071040770296237232e+00,1.428054360394992006e+00
1.514500000000000000e+03,3.565173212973996586e-01,7.130346425947993172e-01,1.069551963892195090e+00,1.426069285189598634e+00
1.515000000000000000e+03,3.560217423373640555e-01,7.120434846747281110e-01,1.068065227012086060e+00,1.424086969349456222e+00
1.515500000000000000e+03,3.555268522597208047e-01,7.110537045194416095e-01,1.066580556779157529e+00,1.422107409038883219e+00
1.516000000000000000e+03,3.550326501068871710e-01,7.100653002137743419e-01,1.065097950320653908e+00,1.420130600427548684e+00
1.516500000000000000e+03,3.545391349226073019e-01,7.090782698452146038e-01,1.063617404767816854e+00,1.418156539690429208e+00
1.517000000000000000e+03,3.540463057519582790e-01,7.080926115039165580e-01,1.062138917255868620e+00,1.416185223007833116e+00
1.517500000000000000e+03,3.535541616413414023e-01,7.071083232826828047e-01,1.060662484924019822e+00,1.414216646565365609e+00
1.518000000000000000e+03,3.530627016384863537e-01,7.061254032769727074e-01,1.059188104915453676e+00,1.412250806553945415e+00
1.518500000000000000e+03,3.525719247924444244e-01,7.051438495848888488e-01,1.057715774377328444e+00,1.410287699169777698e+00
1.519000000000000000e+03,3.520818301535906247e-01,7.041636603071812495e-01,1.056245490460765213e+00,1.408327320614362499e+00
1.519500000000000000e+03,3.515924167736166339e-01,7.031848335472332678e-01,1.054777250320844351e+00,1.406369667094466536e+00
1.520000000000000000e+03,3.511036837055376281e-01,7.022073674110752561e-01,1.053311051116604391e+00,1.404414734822150512e+00
1.520500000000000000e+03,3.506156300036795126e-01,7.012312600073590252e-01,1.051846890011032043e+00,1.402462520014718050e+00
1.521000000000000000e+03,3.501282547236866383e-01,7.002565094473732765e-01,1.050384764171052421e+00,1.400513018894746553e+00
1.521500000000000000e+03,3.496415569225139186e-01,6.992831138450278372e-01,1.048924670767535483e+00,1.398566227690055674e+00
1.522000000000000000e+03,3.491555356584292169e-01,6.983110713168584338e-01,1.047466606975280268e+00,1.396622142633716868e+00
1.522500000000000000e+03,3.486701899910066293e-01,6.973403799820132587e-01,1.046010569973013782e+00,1.394680759964026517e+00
1.523000000000000000e+03,3.481855189811316476e-01,6.963710379622632951e-01,1.044556556943387005e+00,1.392742075924526590e+00
1.523500000000000000e+03,3.477015216909896123e-01,6.954030433819792245e-01,1.043104565072963341e+00,1.390806086763958449e+00
1.524000000000000000e+03,3.472181971840754278e-01,6.944363943681508555e-01,1.041654591552219289e+00,1.388872788736301711e+00
1.524500000000000000e+03,3.467355445251800172e-01,6.934710890503600345e-01,1.040206633575534445e+00,1.386942178100720069e+00
1.525000000000000000e+03,3.462535627803998151e-01,6.925071255607996301e-01,1.038760688341192839e+00,1.385014251121599260e+00
1.525500000000000000e+03,3.457722510171249986e-01,6.915445020342499971e-01,1.037316753051369389e+00,1.383089004068499994e+00
1.526000000000000000e+03,3.452916083040447615e-01,6.905832166080895229e-01,1.035874824912128345e+00,1.381166433216179046e+00
1.526500000000000000e+03,3.448116337111412633e-01,6.896232674222825265e-01,1.034434901133419737e+00,1.379246534844565053e+00
1.527000000000000000e+03,3.443323263096917386e-01,6.886646526193834772e-01,1.032996978929068277e+00,1.377329305238766954e+00
1.527500000000000000e+03,3.438536851722608922e-01,6.877073703445217845e-01,1.031561055516778680e+00,1.375414740689043569e+00
1.528000000000000000e+03,3.433757093727065057e-01,6.867514187454130115e-01,1.030127128118112356e+00,1.373502837490826023e+00
1.528500000000000000e+03,3.428983979861693898e-01,6.857967959723387796e-01,1.028695193958504728e+00,1.371593591944677559e+00
1.529000000000000000e+03,3.424217500890813226e-01,6.848435001781626452e-01,1.027265250267237251e+00,1.369687000356325290e+00
1.529500000000000000e+03,3.419457647591525040e-01,6.838915295183050080e-01,1.025837294277453182e+00,1.367783059036610016e+00
1.530000000000000000e+03,3.414704410753798269e-01,6.829408821507596539e-01,1.024411323226132264e+00,1.365881764301519308e+00
1.530500000000000000e+03,3.409957781180357195e-01,6.819915562360714389e-01,1.022987334354102495e+00,1.363983112472142878e+00
1.531000000000000000e+03,3.405217749686754170e-01,6.810435499373508339e-01,1.021565324906018368e+00,1.362087099874701668e+00
1.531500000000000000e+03,3.400484307101283021e-01,6.800968614202566043e-01,1.020145292130379078e+00,1.360193722840513209e+00
1.532000000000000000e+03,3.395757444264997926e-01,6.791514888529995853e-01,1.018727233279492106e+00,1.358302977705999171e+00
1.532500000000000000e+03,3.391037152031673996e-01,6.782074304063347991e-01,1.017311145609496092e+00,1.356414860812669598e+00
1.533000000000000000e+03,3.386323421267820044e-01,6.772646842535640088e-01,1.015897026380337964e+00,1.354529368507128018e+00
1.533500000000000000e+03,3.381616242852608090e-01,6.763232485705216179e-01,1.014484872855776487e+00,1.352646497141043236e+00
1.534000000000000000e+03,3.376915607677929976e-01,6.753831215355859952e-01,1.013074682303371166e+00,1.350766243071171990e+00
1.534500000000000000e+03,3.372221506648293010e-01,6.744443013296586020e-01,1.011666451994482907e+00,1.348888602659317204e+00
1.535000000000000000e+03,3.367533930680894350e-01,6.735067861361788699e-01,1.010260179204260700e+00,1.347013572272357740e+00
1.535500000000000000e+03,3.362852870705514419e-01,6.725705741411028837e-01,1.008855861211648497e+00,1.345141148282205767e+00
1.536000000000000000e+03,3.358178317664577972e-01,6.716356635329155944e-01,1.007453495299365009e+00,1.343271327065831189e+00
1.536500000000000000e+03,3.353510262513065276e-01,6.707020525026130553e-01,1.006053078753912589e+00,1.341404105005226111e+00
1.537000000000000000e+03,3.348848696218562071e-01,6.697697392437124142e-01,1.004654608865559018e+00,1.339539478487424828e+00
1.537500000000000000e+03,3.344193609761187402e-01,6.688387219522374805e-01,1.003258082928347061e+00,1.337677443904474961e+00
1.538000000000000000e+03,3.339544994133608058e-01,6.679089988267216116e-01,1.001863498240072703e+00,1.335817997653443223e+00
1.538500000000000000e+03,3.334902840341007479e-01,6.669805680682014959e-01,1.000470852102293806e+00,1.333961136136402992e+00
1.539000000000000000e+03,3.330267139401085208e-01,6.660534278802170416e-01,9.990801418203169026e-01,1.332106855760434083e+00
1.539500000000000000e+03,3.325637882343998042e-01,6.651275764687996084e-01,9.976913647031926402e-01,1.330255152937599217e+00
1.540000000000000000e+03,3.321015060212413328e-01,6.642030120424826656e-01,9.963045180637147835e-01,1.328406024084965331e+00
1.540500000000000000e+03,3.316398664061401269e-01,6.632797328122802538e-01,9.949195992184129977e-01,1.326559465624560508e+00
1.541000000000000000e+03,3.311788684958514306e-01,6.623577369917028612e-01,9.935366054875427455e-01,1.324715473983405722e+00
1.541500000000000000e+03,3.307185113983671099e-01,6.614370227967342197e-01,9.921555341950925033e-01,1.322874045593468439e+00
1.542000000000000000e+03,3.302587942229238682e-01,6.605175884458477364e-01,9.907763826687608910e-01,1.321035176891695473e+00
1.542500000000000000e+03,3.297997160799926997e-01,6.595994321599853993e-01,9.893991482399695503e-01,1.319198864319970799e+00
1.543000000000000000e+03,3.293412760812845508e-01,6.586825521625691016e-01,9.880238282438422726e-01,1.317365104325138203e+00
1.543500000000000000e+03,3.288834733397421051e-01,6.577669466794842101e-01,9.866504200192151020e-01,1.315533893358968420e+00
1.544000000000000000e+03,3.284263069695427806e-01,6.568526139390855612e-01,9.852789209086160183e-01,1.313705227878171122e+00
1.544500000000000000e+03,3.279697760860937894e-01,6.559395521721875788e-01,9.839093282582715982e-01,1.311879104344375158e+00
1.545000000000000000e+03,3.275138798060353573e-01,6.550277596120707146e-01,9.825416394180958024e-01,1.310055519224141429e+00
1.545500000000000000e+03,3.270586172472310649e-01,6.541172344944621297e-01,9.811758517416842018e-01,1.308234468988924259e+00
1.546000000000000000e+03,3.266039875287748973e-01,6.532079750575497945e-01,9.798119625863144222e-01,1.306415950115099589e+00
1.546500000000000000e+03,3.261499897709825291e-01,6.522999795419650582e-01,9.784499693129358189e-01,1.304599959083930116e+00
1.547000000000000000e+03,3.256966230953933228e-01,6.513932461907866456e-01,9.770898692861686996e-01,1.302786492381573291e+00
1.547500000000000000e+03,3.252438866247678306e-01,6.504877732495356613e-01,9.757316598742932223e-01,1.300975546499071323e+00
1.548000000000000000e+03,3.247917794830867955e-01,6.495835589661735909e-01,9.743753384492493952e-01,1.299167117932347182e+00
1.548500000000000000e+03,3.243403007955469319e-01,6.486806015910938639e-01,9.730209023866297491e-01,1.297361203182187728e+00
1.549000000000000000e+03,3.238894496885633134e-01,6.477788993771266268e-01,9.716683490656743416e-01,1.295557798754253254e+00
1.549500000000000000e+03,3.234392252897609898e-01,6.468784505795219797e-01,9.703176758692705350e-01,1.293756901159043959e+00
1.550000000000000000e+03,3.229896267279838695e-01,6.459792534559677391e-01,9.689688801839387855e-01,1.291958506911935478e+00
1.550500000000000000e+03,3.225406531332813964e-01,6.450813062665627928e-01,9.676219593998323099e-01,1.290162612533125586e+00
1.551000000000000000e+03,3.220923036369164327e-01,6.441846072738328655e-01,9.662769109107374188e-01,1.288369214547665731e+00
1.551500000000000000e+03,3.216445773713551559e-01,6.432891547427103118e-01,9.649337321140558643e-01,1.286578309485420624e+00
1.552000000000000000e+03,3.211974734702747747e-01,6.423949469405495494e-01,9.635924204108130553e-01,1.284789893881099099e+00
1.552500000000000000e+03,3.207509910685517607e-01,6.415019821371035214e-01,9.622529732056431806e-01,1.283003964274207043e+00
1.553000000000000000e+03,3.203051293022681212e-01,6.406102586045362424e-01,9.609153879067927617e-01,1.281220517209072485e+00
1.553500000000000000e+03,3.198598873087057370e-01,6.397197746174114741e-01,9.595796619261055538e-01,1.279439549234822948e+00
1.554000000000000000e+03,3.194152642263464181e-01,6.388305284526928363e-01,9.582457926790279856e-01,1.277661056905385673e+00
1.554500000000000000e+03,3.189712591948687392e-01,6.379425183897374785e-01,9.569137775845931726e-01,1.275885036779474957e+00
1.555000000000000000e+03,3.185278713551474850e-01,6.370557427102949699e-01,9.555836140654300204e-01,1.274111485420589940e+00
1.555500000000000000e+03,3.180850998492517068e-01,6.361701996985034135e-01,9.542552995477411315e-01,1.272340399397006827e+00
1.556000000000000000e+03,3.176429438204433353e-01,6.352858876408866706e-01,9.529288314613175714e-01,1.270571775281773341e+00
1.556500000000000000e+03,3.172014024131737941e-01,6.344028048263475883e-01,9.516042072395103357e-01,1.268805609652695177e+00
1.557000000000000000e+03,3.167604747730863868e-01,6.335209495461727736e-01,9.502814243192486687e-01,1.267041899092345547e+00
1.557500000000000000e+03,3.163201600470099129e-01,6.326403200940198257e-01,9.489604801410170820e-01,1.265280640188039651e+00
1.558000000000000000e+03,3.158804573829593898e-01,6.317609147659187796e-01,9.476413721488671227e-01,1.263521829531837559e+00
1.558500000000000000e+03,3.154413659301343320e-01,6.308827318602686640e-01,9.463240977903922824e-01,1.261765463720537328e+00
1.559000000000000000e+03,3.150028848389174185e-01,6.300057696778348371e-01,9.450086545167432073e-01,1.260011539355669674e+00
1.559500000000000000e+03,3.145650132608722171e-01,6.291300265217444343e-01,9.436950397826071590e-01,1.258260053043488869e+00
1.560000000000000000e+03,3.141277503487412970e-01,6.282555006974825940e-01,9.423832510462154533e-01,1.256511001394965188e+00
1.560500000000000000e+03,3.136910952564450628e-01,6.273821905128901255e-01,9.410732857693251407e-01,1.254764381025780251e+00
1.561000000000000000e+03,3.132550471390802005e-01,6.265100942781604010e-01,9.397651414172308870e-01,1.253020188556320802e+00
1.561500000000000000e+03,3.128196051529164579e-01,6.256392103058329157e-01,9.384588154587395481e-01,1.251278420611665831e+00
1.562000000000000000e+03,3.123847684553993642e-01,6.247695369107987284e-01,9.371543053661887113e-01,1.249539073821597457e+00
1.562500000000000000e+03,3.119505362051429587e-01,6.239010724102859173e-01,9.358516086154184954e-01,1.247802144820571835e+00
1.563000000000000000e+03,3.115169075619325101e-01,6.230338151238650202e-01,9.345507226857875382e-01,1.246067630247730040e+00
1.563500000000000000e+03,3.110838816867198542e-01,6.221677633734397084e-01,9.332516450601477942e-01,1.244335526746879417e+00
1.564000000000000000e+03,3.106514577416241152e-01,6.213029154832482304e-01,9.319543732248612988e-01,1.242605830966496461e+00
1.564500000000000000e+03,3.102196348899287637e-01,6.204392697798575274e-01,9.306589046697750778e-01,1.240878539559715055e+00
1.565000000000000000e+03,3.097884122960803954e-01,6.195768245921607908e-01,9.293652368882316939e-01,1.239153649184321582e+00
1.565500000000000000e+03,3.093577891256880652e-01,6.187155782513761304e-01,9.280733673770531489e-01,1.237431156502752261e+00
1.566000000000000000e+03,3.089277645455184573e-01,6.178555290910369147e-01,9.267832936365454355e-01,1.235711058182073829e+00
1.566500000000000000e+03,3.084983377234987167e-01,6.169966754469974335e-01,9.254950131704855476e-01,1.233993350893994867e+00
1.567000000000000000e+03,3.080695078287108979e-01,6.161390156574217958e-01,9.242085234861247001e-01,1.232278031314843592e+00
1.567500000000000000e+03,3.076412740313936856e-01,6.152825480627873711e-01,9.229238220941706761e-01,1.230565096125574742e+00
1.568000000000000000e+03,3.072136355029373433e-01,6.144272710058746867e-01,9.216409065088031483e-01,1.228854542011749373e+00
1.568500000000000000e+03,3.067865914158855456e-01,6.135731828317710912e-01,9.203597742476471444e-01,1.227146365663542182e+00
1.569000000000000000e+03,3.063601409439318801e-01,6.127202818878637602e-01,9.190804228317867031e-01,1.225440563775727520e+00
1.569500000000000000e+03,3.059342832619177388e-01,6.118685665238354776e-01,9.178028497857435575e-01,1.223737133047670955e+00
1.570000000000000000e+03,3.055090175458322621e-01,6.110180350916645242e-01,9.165270526374876825e-01,1.222036070183329048e+00
1.570500000000000000e+03,3.050843429728100631e-01,6.101686859456201262e-01,9.152530289184198642e-01,1.220337371891240252e+00
1.571000000000000000e+03,3.046602587211286184e-01,6.093205174422572368e-01,9.139807761633756966e-01,1.218641034884514474e+00
1.571500000000000000e+03,3.042367639702090454e-01,6.084735279404180908e-01,9.127102919106168111e-01,1.216947055880836182e+00
1.572000000000000000e+03,3.038138579006122164e-01,6.076277158012244328e-01,9.114415737018258801e-01,1.215255431602448866e+00
1.572500000000000000e+03,3.033915396940379816e-01,6.067830793880759632e-01,9.101746190821023985e-01,1.213566158776151926e+00
1.573000000000000000e+03,3.029698085333238367e-01,6.059396170666476733e-01,9.089094255999611294e-01,1.211879234133295347e+00
1.573500000000000000e+03,3.025486636024438125e-01,6.050973272048876250e-01,9.076459908073203353e-01,1.210194654409775250e+00
1.574000000000000000e+03,3.021281040865053669e-01,6.042562081730107337e-01,9.063843122595052204e-01,1.208512416346021467e+00
1.574500000000000000e+03,3.017081291717493285e-01,6.034162583434986571e-01,9.051243875152371610e-01,1.206832516686997314e+00
1.575000000000000000e+03,3.012887380455471220e-01,6.025774760910942440e-01,9.038662141366313740e-01,1.205154952182188488e+00
1.575500000000000000e+03,3.008699298964007118e-01,6.017398597928014237e-01,9.026097896891911443e-01,1.203479719585602847e+00
1.576000000000000000e+03,3.004517039139388279e-01,6.009034078278776558e-01,9.013551117418059366e-01,1.201806815655755312e+00
1.576500000000000000e+03,3.000340592889179647e-01,6.000681185778359295e-01,9.001021778667425144e-01,1.200136237155671859e+00
1.577000000000000000e+03,2.996169952132180514e-01,5.992339904264361028e-01,8.988509856396428299e-01,1.198467980852872206e+00
1.577500000000000000e+03,2.992005108798437840e-01,5.984010217596875680e-01,8.976015326395200278e-01,1.196802043519375136e+00
1.578000000000000000e+03,2.987846054829203513e-01,5.975692109658407025e-01,8.963538164487508952e-01,1.195138421931681405e+00
1.578500000000000000e+03,2.983692782176946001e-01,5.967385564353892002e-01,8.951078346530730867e-01,1.193477112870778400e+00
1.579000000000000000e+03,2.979545282805302620e-01,5.959090565610605239e-01,8.938635848415819041e-01,1.191818113122121048e+00
1.579500000000000000e+03,2.975403548689104505e-01,5.950807097378209010e-01,8.926210646067213039e-01,1.190161419475641802e+00
1.580000000000000000e+03,2.971267571814314445e-01,5.942535143628628891e-01,8.913802715442858959e-01,1.188507028725725778e+00
1.580500000000000000e+03,2.967137344178050751e-01,5.934274688356101501e-01,8.901412032534052887e-01,1.186854937671220300e+00
1.581000000000000000e+03,2.963012857788551169e-01,5.926025715577102337e-01,8.889038573365555251e-01,1.185205143115420467e+00
1.581500000000000000e+03,2.958894104665160119e-01,5.917788209330320237e-01,8.876682313995379880e-01,1.183557641866064047e+00
1.582000000000000000e+03,2.954781076838313147e-01,5.909562153676626295e-01,8.864343230514866168e-01,1.181912430735325259e+00
1.582500000000000000e+03,2.950673766349541371e-01,5.901347532699082743e-01,8.852021299048538072e-01,1.180269506539816549e+00
1.583000000000000000e+03,2.946572165251418740e-01,5.893144330502837480e-01,8.839716495754172954e-01,1.178628866100567496e+00
1.583500000000000000e+03,2.942476265607573138e-01,5.884952531215146276e-01,8.827428796822632817e-01,1.176990506243029255e+00
